cell_label,x,y,celltype_F,celltype_F_class,area
4,7942,324,VIP,Inhibitory,FI
5,7389,340,Astro,Non-neuronal,FI
7,9883,348,Oligo,Non-neuronal,FI
8,10285,348,Astro,Non-neuronal,FI
9,10999,362,VIP,Inhibitory,FI
13,9395,397,Astro,Non-neuronal,FI
16,7528,412,Astro,Non-neuronal,FI
17,7921,416,Astro,Non-neuronal,FI
19,6670,424,Astro,Non-neuronal,FI
20,10786,423,Astro,Non-neuronal,FI
22,11027,429,L2/3 IT,Excitatory,FI
24,8328,425,Astro,Non-neuronal,FI
25,8712,443,Astro,Non-neuronal,FI
26,6239,443,Astro,Non-neuronal,FI
28,7677,452,Astro,Non-neuronal,FI
29,6603,463,OPC,Non-neuronal,FI
37,7694,490,LAMP5,Inhibitory,FI
39,8968,501,LAMP5,Inhibitory,FI
40,6161,508,Astro,Non-neuronal,FI
41,8336,520,Oligo,Non-neuronal,FI
48,11937,532,Oligo,Non-neuronal,FI
51,9664,548,Micro/PVM,Non-neuronal,FI
52,9108,551,VLMC,Non-neuronal,FI
54,7040,566,VLMC,Non-neuronal,FI
55,9215,570,Micro/PVM,Non-neuronal,FI
56,5113,578,L2/3 IT,Excitatory,FI
58,12228,580,Astro,Non-neuronal,FI
59,9477,590,Astro,Non-neuronal,FI
60,6945,592,Astro,Non-neuronal,FI
66,5598,625,Oligo,Non-neuronal,FI
69,8356,632,Oligo,Non-neuronal,FI
73,8889,640,LAMP5,Inhibitory,FI
74,8952,640,L2/3 IT,Excitatory,FI
75,11330,641,SNCG,Inhibitory,FI
77,8928,652,SNCG,Inhibitory,FI
78,7262,658,Micro/PVM,Non-neuronal,FI
80,12207,661,L2/3 IT,Excitatory,FI
81,6101,667,Micro/PVM,Non-neuronal,FI
83,12235,669,Micro/PVM,Non-neuronal,FI
84,12032,671,VIP,Inhibitory,FI
85,7522,680,Micro/PVM,Non-neuronal,FI
86,10099,678,LAMP5,Inhibitory,FI
87,10143,681,Astro,Non-neuronal,FI
88,6367,685,Oligo,Non-neuronal,FI
91,5353,702,Astro,Non-neuronal,FI
92,8168,712,Astro,Non-neuronal,FI
94,12047,724,Astro,Non-neuronal,FI
95,11055,724,L2/3 IT,Excitatory,FI
99,6657,730,LAMP5,Inhibitory,FI
100,5919,735,L2/3 IT,Excitatory,FI
101,5956,735,Astro,Non-neuronal,FI
102,6802,736,Oligo,Non-neuronal,FI
103,6724,739,Astro,Non-neuronal,FI
104,10144,750,Oligo,Non-neuronal,FI
106,7925,756,Astro,Non-neuronal,FI
107,5571,762,Astro,Non-neuronal,FI
111,11623,801,Astro,Non-neuronal,FI
113,10407,820,LAMP5,Inhibitory,FI
114,5511,823,Micro/PVM,Non-neuronal,FI
117,11594,831,Astro,Non-neuronal,FI
119,10662,834,Astro,Non-neuronal,FI
120,4961,837,Astro,Non-neuronal,FI
122,12263,842,Micro/PVM,Non-neuronal,FI
123,10339,852,Astro,Non-neuronal,FI
124,10412,860,OPC,Non-neuronal,FI
125,6989,858,Micro/PVM,Non-neuronal,FI
126,7599,864,SNCG,Inhibitory,FI
128,7863,866,Astro,Non-neuronal,FI
129,9530,864,SNCG,Inhibitory,FI
131,11011,867,Astro,Non-neuronal,FI
132,12134,872,Micro/PVM,Non-neuronal,FI
134,5187,878,Oligo,Non-neuronal,FI
135,8923,881,Micro/PVM,Non-neuronal,FI
141,5207,916,LAMP5,Inhibitory,FI
142,9296,920,Astro,Non-neuronal,FI
143,8334,926,PAX6,Inhibitory,FI
144,8401,933,L2/3 IT,Excitatory,FI
146,6915,934,Astro,Non-neuronal,FI
147,12677,935,OPC,Non-neuronal,FI
148,5073,936,Oligo,Non-neuronal,FI
149,9266,938,Micro/PVM,Non-neuronal,FI
151,12902,944,Astro,Non-neuronal,FI
152,5903,945,Astro,Non-neuronal,FI
157,9815,957,LAMP5,Inhibitory,FI
158,12754,966,Astro,Non-neuronal,FI
159,13838,969,L2/3 IT,Excitatory,FI
160,12965,975,Micro/PVM,Non-neuronal,FI
161,5559,978,L2/3 IT,Excitatory,FI
163,7031,980,LAMP5,Inhibitory,FI
164,13404,981,L2/3 IT,Excitatory,FI
165,10975,997,Astro,Non-neuronal,FI
166,6676,1006,Micro/PVM,Non-neuronal,FI
167,12023,1005,SNCG,Inhibitory,FI
168,13227,1005,Astro,Non-neuronal,FI
169,8173,1006,VLMC,Non-neuronal,FI
170,13789,1007,L2/3 IT,Excitatory,FI
171,7401,1009,Oligo,Non-neuronal,FI
172,4038,1010,Astro,Non-neuronal,FI
174,13773,1011,L2/3 IT,Excitatory,FI
176,7707,1016,Micro/PVM,Non-neuronal,FI
181,12936,1033,L2/3 IT,Excitatory,FI
183,8298,1036,SNCG,Inhibitory,FI
186,9971,1042,Astro,Non-neuronal,FI
187,6169,1046,Astro,Non-neuronal,FI
189,13393,1048,VIP,Inhibitory,FI
191,6891,1064,OPC,Non-neuronal,FI
193,12476,1068,Astro,Non-neuronal,FI
194,14814,1067,L2/3 IT,Excitatory,FI
195,11681,1071,L2/3 IT,Excitatory,FI
199,6294,1077,Astro,Non-neuronal,FI
201,3780,1080,LAMP5,Inhibitory,FI
203,11313,1079,Astro,Non-neuronal,FI
204,11829,1079,L2/3 IT,Excitatory,FI
207,9527,1085,Astro,Non-neuronal,FI
209,5854,1090,LAMP5,Inhibitory,FI
210,7183,1093,Astro,Non-neuronal,FI
211,14654,1093,L2/3 IT,Excitatory,FI
213,9918,1104,Astro,Non-neuronal,FI
214,14197,1107,OPC,Non-neuronal,FI
215,10281,1109,Oligo,Non-neuronal,FI
216,12462,1108,L2/3 IT,Excitatory,FI
218,13613,1111,L2/3 IT,Excitatory,FI
219,11122,1114,SNCG,Inhibitory,FI
220,11984,1116,VIP,Inhibitory,FI
221,15382,1118,OPC,Non-neuronal,FI
222,10240,1121,SNCG,Inhibitory,FI
224,6890,1112,Astro,Non-neuronal,FI
228,13851,1135,L2/3 IT,Excitatory,FI
229,6011,1136,Astro,Non-neuronal,FI
231,4829,1142,Astro,Non-neuronal,FI
232,12671,1142,VIP,Inhibitory,FI
235,12601,1151,SNCG,Inhibitory,FI
236,13947,1153,Micro/PVM,Non-neuronal,FI
237,4382,1159,OPC,Non-neuronal,FI
238,8854,1159,Astro,Non-neuronal,FI
239,13396,1158,L2/3 IT,Excitatory,FI
241,13757,1162,Chandelier,Inhibitory,FI
242,12226,1168,L2/3 IT,Excitatory,FI
243,10959,1170,Oligo,Non-neuronal,FI
246,11833,1176,SNCG,Inhibitory,FI
247,6421,1179,SNCG,Inhibitory,FI
250,15731,1190,Oligo,Non-neuronal,FI
253,9389,1195,Astro,Non-neuronal,FI
256,8525,1200,Astro,Non-neuronal,FI
257,12034,1208,L6 IT,Excitatory,FI
258,10695,1210,Micro/PVM,Non-neuronal,FI
259,12163,1211,SNCG,Inhibitory,FI
260,13214,1211,L2/3 IT,Excitatory,FI
261,10615,1212,L2/3 IT,Excitatory,FI
265,12614,1225,Astro,Non-neuronal,FI
269,15528,1237,OPC,Non-neuronal,FI
270,10489,1239,Astro,Non-neuronal,FI
272,13015,1244,VIP,Inhibitory,FI
273,14074,1243,Astro,Non-neuronal,FI
274,8514,1246,Oligo,Non-neuronal,FI
276,13860,1251,L2/3 IT,Excitatory,FI
277,13423,1254,L2/3 IT,Excitatory,FI
278,11959,1257,L2/3 IT,Excitatory,FI
281,13033,1262,L2/3 IT,Excitatory,FI
282,13333,1262,VIP,Inhibitory,FI
283,10505,1264,Astro,Non-neuronal,FI
284,12587,1267,Astro,Non-neuronal,FI
285,4746,1269,Astro,Non-neuronal,FI
289,10871,1272,PAX6,Inhibitory,FI
290,14040,1272,L4 IT,Excitatory,FI
291,9057,1274,Micro/PVM,Non-neuronal,FI
292,11936,1274,Oligo,Non-neuronal,FI
294,11281,1275,Astro,Non-neuronal,FI
295,11996,1275,L2/3 IT,Excitatory,FI
296,11180,1277,Micro/PVM,Non-neuronal,FI
297,11835,1278,VIP,Inhibitory,FI
298,13146,1278,L2/3 IT,Excitatory,FI
301,15623,1283,Micro/PVM,Non-neuronal,FI
302,6819,1282,Micro/PVM,Non-neuronal,FI
303,7940,1284,LAMP5,Inhibitory,FI
304,12455,1286,L2/3 IT,Excitatory,FI
305,3955,1288,Astro,Non-neuronal,FI
306,6940,1289,OPC,Non-neuronal,FI
307,12265,1296,Micro/PVM,Non-neuronal,FI
308,11965,1297,L2/3 IT,Excitatory,FI
309,12848,1300,L2/3 IT,Excitatory,FI
310,15157,1299,L2/3 IT,Excitatory,FI
311,15690,1297,L2/3 IT,Excitatory,FI
312,14382,1303,L2/3 IT,Excitatory,FI
313,4102,1310,L2/3 IT,Excitatory,FI
314,6854,1309,Astro,Non-neuronal,FI
315,10701,1309,SNCG,Inhibitory,FI
316,15670,1309,L2/3 IT,Excitatory,FI
317,10189,1312,Oligo,Non-neuronal,FI
318,13163,1310,OPC,Non-neuronal,FI
320,8084,1313,VLMC,Non-neuronal,FI
321,10902,1316,PAX6,Inhibitory,FI
323,3402,1316,Astro,Non-neuronal,FI
325,6824,1324,Oligo,Non-neuronal,FI
326,7286,1326,L2/3 IT,Excitatory,FI
327,6693,1327,SNCG,Inhibitory,FI
330,11771,1330,OPC,Non-neuronal,FI
331,11859,1330,L2/3 IT,Excitatory,FI
332,11907,1331,Micro/PVM,Non-neuronal,FI
335,6889,1333,Astro,Non-neuronal,FI
336,10890,1334,PAX6,Inhibitory,FI
337,5260,1336,Astro,Non-neuronal,FI
338,10816,1337,L2/3 IT,Excitatory,FI
340,7186,1340,VLMC,Non-neuronal,FI
341,13006,1340,VLMC,Non-neuronal,FI
342,10304,1345,SNCG,Inhibitory,FI
344,14819,1344,Astro,Non-neuronal,FI
347,7479,1359,Astro,Non-neuronal,FI
348,10570,1360,L2/3 IT,Excitatory,FI
349,14003,1360,VIP,Inhibitory,FI
356,9680,1375,Astro,Non-neuronal,FI
357,16380,1376,L2/3 IT,Excitatory,FI
358,8195,1380,Oligo,Non-neuronal,FI
359,9202,1380,OPC,Non-neuronal,FI
361,13019,1383,Endo,Non-neuronal,FI
362,16026,1381,Chandelier,Inhibitory,FI
363,10340,1382,Astro,Non-neuronal,FI
364,16471,1382,Astro,Non-neuronal,FI
365,15440,1386,Oligo,Non-neuronal,FI
368,8085,1394,Oligo,Non-neuronal,FI
369,13808,1397,L2/3 IT,Excitatory,FI
370,14082,1397,Endo,Non-neuronal,FI
371,14371,1400,Astro,Non-neuronal,FI
372,15085,1401,L2/3 IT,Excitatory,FI
373,14928,1402,Endo,Non-neuronal,FI
375,7328,1405,L6 IT Car3,Excitatory,FI
377,5341,1406,L2/3 IT,Excitatory,FI
378,12144,1407,L2/3 IT,Excitatory,FI
381,4081,1410,Astro,Non-neuronal,FI
383,10827,1415,Micro/PVM,Non-neuronal,FI
384,11875,1415,L2/3 IT,Excitatory,FI
385,13451,1417,Micro/PVM,Non-neuronal,FI
387,11461,1418,Astro,Non-neuronal,FI
388,10251,1421,OPC,Non-neuronal,FI
389,10863,1419,VLMC,Non-neuronal,FI
390,15886,1419,L2/3 IT,Excitatory,FI
391,4585,1422,Astro,Non-neuronal,FI
392,8961,1422,L2/3 IT,Excitatory,FI
393,9284,1423,OPC,Non-neuronal,FI
394,15403,1424,L2/3 IT,Excitatory,FI
395,4863,1425,Oligo,Non-neuronal,FI
396,7741,1426,L2/3 IT,Excitatory,FI
397,11981,1438,Endo,Non-neuronal,FI
398,13603,1437,L2/3 IT,Excitatory,FI
400,12778,1442,L2/3 IT,Excitatory,FI
401,8798,1445,L2/3 IT,Excitatory,FI
407,6054,1448,Astro,Non-neuronal,FI
409,7907,1450,Astro,Non-neuronal,FI
410,11035,1450,Astro,Non-neuronal,FI
412,11845,1455,L2/3 IT,Excitatory,FI
415,13008,1458,Endo,Non-neuronal,FI
418,16365,1458,VIP,Inhibitory,FI
420,14055,1462,Astro,Non-neuronal,FI
421,10474,1465,LAMP5,Inhibitory,FI
422,10542,1464,Micro/PVM,Non-neuronal,FI
424,10947,1463,L2/3 IT,Excitatory,FI
425,3754,1466,L2/3 IT,Excitatory,FI
426,8421,1465,SNCG,Inhibitory,FI
430,8504,1470,SNCG,Inhibitory,FI
431,7957,1472,Astro,Non-neuronal,FI
432,9912,1473,Endo,Non-neuronal,FI
434,12068,1471,Micro/PVM,Non-neuronal,FI
435,13613,1471,L2/3 IT,Excitatory,FI
436,7772,1476,L2/3 IT,Excitatory,FI
438,5040,1476,Astro,Non-neuronal,FI
440,16672,1476,Micro/PVM,Non-neuronal,FI
442,6753,1478,SNCG,Inhibitory,FI
443,10441,1479,L2/3 IT,Excitatory,FI
444,12696,1478,OPC,Non-neuronal,FI
446,8856,1480,OPC,Non-neuronal,FI
448,12887,1482,Chandelier,Inhibitory,FI
449,17372,1486,Micro/PVM,Non-neuronal,FI
450,10133,1487,Micro/PVM,Non-neuronal,FI
451,15412,1488,Oligo,Non-neuronal,FI
452,9094,1489,Astro,Non-neuronal,FI
453,8804,1492,Oligo,Non-neuronal,FI
454,9895,1493,Endo,Non-neuronal,FI
463,12590,1505,L2/3 IT,Excitatory,FI
464,14443,1505,L2/3 IT,Excitatory,FI
467,10468,1506,L2/3 IT,Excitatory,FI
470,5420,1509,VIP,Inhibitory,FI
471,6303,1511,LAMP5,Inhibitory,FI
474,8070,1514,SNCG,Inhibitory,FI
475,13737,1515,L2/3 IT,Excitatory,FI
476,8438,1516,VIP,Inhibitory,FI
481,12462,1518,L2/3 IT,Excitatory,FI
482,12893,1518,L2/3 IT,Excitatory,FI
483,16919,1517,Micro/PVM,Non-neuronal,FI
484,10407,1522,L6 IT,Excitatory,FI
487,11929,1525,VIP,Inhibitory,FI
489,15898,1524,L2/3 IT,Excitatory,FI
490,4477,1525,OPC,Non-neuronal,FI
492,16507,1529,L2/3 IT,Excitatory,FI
493,16781,1527,VIP,Inhibitory,FI
494,4433,1532,Astro,Non-neuronal,FI
495,5348,1531,Astro,Non-neuronal,FI
499,8983,1534,Micro/PVM,Non-neuronal,FI
501,3421,1536,Astro,Non-neuronal,FI
505,11281,1541,L2/3 IT,Excitatory,FI
506,9891,1545,Micro/PVM,Non-neuronal,FI
509,7241,1554,Astro,Non-neuronal,FI
510,10177,1556,L2/3 IT,Excitatory,FI
512,15685,1557,L2/3 IT,Excitatory,FI
513,4319,1558,SNCG,Inhibitory,FI
514,4505,1559,VLMC,Non-neuronal,FI
520,8249,1564,L2/3 IT,Excitatory,FI
521,12902,1564,L6B,Excitatory,FI
523,7282,1566,Astro,Non-neuronal,FI
524,9133,1565,L2/3 IT,Excitatory,FI
525,14838,1569,L2/3 IT,Excitatory,FI
528,14348,1571,L2/3 IT,Excitatory,FI
529,4467,1573,Micro/PVM,Non-neuronal,FI
530,10740,1576,L2/3 IT,Excitatory,FI
532,13141,1582,L2/3 IT,Excitatory,FI
534,11766,1586,L2/3 IT,Excitatory,FI
535,8605,1589,SNCG,Inhibitory,FI
536,10316,1589,SNCG,Inhibitory,FI
539,12164,1590,VLMC,Non-neuronal,FI
540,9681,1592,L2/3 IT,Excitatory,FI
541,15192,1594,L2/3 IT,Excitatory,FI
544,9792,1598,L2/3 IT,Excitatory,FI
546,8316,1600,OPC,Non-neuronal,FI
547,12411,1601,Oligo,Non-neuronal,FI
549,13489,1603,L2/3 IT,Excitatory,FI
550,14436,1607,L2/3 IT,Excitatory,FI
551,9111,1606,OPC,Non-neuronal,FI
552,3788,1612,PAX6,Inhibitory,FI
555,10785,1611,L2/3 IT,Excitatory,FI
556,12209,1608,Micro/PVM,Non-neuronal,FI
557,11434,1608,Astro,Non-neuronal,FI
559,17562,1615,Micro/PVM,Non-neuronal,FI
560,4700,1619,LAMP5,Inhibitory,FI
561,7751,1617,L2/3 IT,Excitatory,FI
562,7368,1620,Astro,Non-neuronal,FI
564,5350,1623,Astro,Non-neuronal,FI
567,12258,1627,L2/3 IT,Excitatory,FI
568,10152,1632,Oligo,Non-neuronal,FI
569,12614,1632,L2/3 IT,Excitatory,FI
571,6364,1633,Micro/PVM,Non-neuronal,FI
574,4293,1641,Micro/PVM,Non-neuronal,FI
577,11012,1638,L2/3 IT,Excitatory,FI
581,10465,1641,L2/3 IT,Excitatory,FI
585,8233,1647,L2/3 IT,Excitatory,FI
587,12311,1650,SST,Inhibitory,FI
588,12774,1649,Oligo,Non-neuronal,FI
589,13660,1651,L2/3 IT,Excitatory,FI
592,5167,1657,Oligo,Non-neuronal,FI
593,13784,1656,Astro,Non-neuronal,FI
595,6588,1661,SNCG,Inhibitory,FI
596,7453,1665,Astro,Non-neuronal,FI
597,9270,1669,Astro,Non-neuronal,FI
599,15073,1668,L2/3 IT,Excitatory,FI
600,7865,1669,L2/3 IT,Excitatory,FI
601,9615,1668,OPC,Non-neuronal,FI
605,17521,1672,Micro/PVM,Non-neuronal,FI
608,15249,1675,SST,Inhibitory,FI
609,15286,1675,L2/3 IT,Excitatory,FI
610,17003,1674,L2/3 IT,Excitatory,FI
612,6204,1680,LAMP5,Inhibitory,FI
613,8175,1680,L2/3 IT,Excitatory,FI
615,13610,1679,L2/3 IT,Excitatory,FI
618,9956,1683,VIP,Inhibitory,FI
620,16392,1687,Astro,Non-neuronal,FI
621,9913,1693,PAX6,Inhibitory,FI
622,10357,1694,L2/3 IT,Excitatory,FI
624,10831,1697,VIP,Inhibitory,FI
626,12564,1697,VLMC,Non-neuronal,FI
629,10085,1702,L2/3 IT,Excitatory,FI
631,9101,1705,L2/3 IT,Excitatory,FI
633,9164,1708,VIP,Inhibitory,FI
635,11432,1709,L2/3 IT,Excitatory,FI
638,5068,1712,Astro,Non-neuronal,FI
640,8314,1715,L2/3 IT,Excitatory,FI
642,8058,1719,L2/3 IT,Excitatory,FI
643,4031,1723,Astro,Non-neuronal,FI
644,8275,1723,L2/3 IT,Excitatory,FI
645,11759,1724,L2/3 IT,Excitatory,FI
646,5512,1726,Astro,Non-neuronal,FI
647,16600,1725,VLMC,Non-neuronal,FI
649,16637,1723,Oligo,Non-neuronal,FI
650,6027,1730,Astro,Non-neuronal,FI
651,14451,1732,Micro/PVM,Non-neuronal,FI
652,15116,1733,Astro,Non-neuronal,FI
654,4667,1737,Micro/PVM,Non-neuronal,FI
655,10000,1738,L2/3 IT,Excitatory,FI
656,10335,1738,Micro/PVM,Non-neuronal,FI
658,14812,1738,Astro,Non-neuronal,FI
659,9891,1740,OPC,Non-neuronal,FI
660,16823,1739,VIP,Inhibitory,FI
662,16399,1740,Astro,Non-neuronal,FI
667,16224,1744,Astro,Non-neuronal,FI
670,9574,1747,Micro/PVM,Non-neuronal,FI
672,14668,1751,Astro,Non-neuronal,FI
674,5012,1752,Micro/PVM,Non-neuronal,FI
675,12947,1754,Astro,Non-neuronal,FI
677,18222,1755,Micro/PVM,Non-neuronal,FI
678,9317,1754,L2/3 IT,Excitatory,FI
679,7987,1758,L5 IT,Excitatory,FI
680,3992,1764,Astro,Non-neuronal,FI
681,12150,1765,Astro,Non-neuronal,FI
682,14312,1764,LAMP5,Inhibitory,FI
684,8312,1764,L2/3 IT,Excitatory,FI
686,9366,1766,L2/3 IT,Excitatory,FI
687,9506,1774,L2/3 IT,Excitatory,FI
689,8231,1776,L2/3 IT,Excitatory,FI
691,16935,1778,L2/3 IT,Excitatory,FI
692,6047,1780,Oligo,Non-neuronal,FI
694,17049,1779,L2/3 IT,Excitatory,FI
697,17729,1792,VIP,Inhibitory,FI
698,3205,1795,Astro,Non-neuronal,FI
699,10824,1794,L2/3 IT,Excitatory,FI
700,11162,1795,Micro/PVM,Non-neuronal,FI
701,13870,1798,SST,Inhibitory,FI
702,14780,1798,Micro/PVM,Non-neuronal,FI
703,9349,1800,L2/3 IT,Excitatory,FI
704,12584,1799,Endo,Non-neuronal,FI
705,8823,1800,Micro/PVM,Non-neuronal,FI
706,6688,1803,Astro,Non-neuronal,FI
709,2816,1804,L2/3 IT,Excitatory,FI
711,10291,1806,L2/3 IT,Excitatory,FI
715,16760,1816,L2/3 IT,Excitatory,FI
716,16813,1811,LAMP5 LHX6,Inhibitory,FI
717,9450,1811,Endo,Non-neuronal,FI
718,9670,1811,VIP,Inhibitory,FI
720,10574,1812,Oligo,Non-neuronal,FI
721,12868,1810,L2/3 IT,Excitatory,FI
724,10764,1813,Micro/PVM,Non-neuronal,FI
725,11412,1815,L2/3 IT,Excitatory,FI
729,14645,1818,Micro/PVM,Non-neuronal,FI
730,15333,1819,Astro,Non-neuronal,FI
731,8394,1821,Endo,Non-neuronal,FI
732,9073,1821,Astro,Non-neuronal,FI
734,4901,1829,LAMP5,Inhibitory,FI
735,13610,1828,L2/3 IT,Excitatory,FI
737,10143,1831,Micro/PVM,Non-neuronal,FI
738,15463,1830,L2/3 IT,Excitatory,FI
742,7584,1840,VIP,Inhibitory,FI
743,8872,1840,Endo,Non-neuronal,FI
744,12942,1842,Astro,Non-neuronal,FI
745,15964,1840,VIP,Inhibitory,FI
746,4564,1847,Oligo,Non-neuronal,FI
748,14715,1843,Astro,Non-neuronal,FI
753,15809,1847,LAMP5,Inhibitory,FI
755,11407,1850,LAMP5 LHX6,Inhibitory,FI
756,4503,1856,VIP,Inhibitory,FI
760,4070,1858,Astro,Non-neuronal,FI
762,17028,1859,L2/3 IT,Excitatory,FI
763,4529,1862,Astro,Non-neuronal,FI
766,17608,1861,Astro,Non-neuronal,FI
768,15476,1860,Astro,Non-neuronal,FI
769,11741,1865,Micro/PVM,Non-neuronal,FI
775,15437,1869,OPC,Non-neuronal,FI
777,7243,1872,Oligo,Non-neuronal,FI
779,12371,1870,VIP,Inhibitory,FI
783,2934,1878,LAMP5,Inhibitory,FI
784,15229,1877,L2/3 IT,Excitatory,FI
785,6689,1881,Astro,Non-neuronal,FI
788,16736,1881,VIP,Inhibitory,FI
791,9734,1885,L2/3 IT,Excitatory,FI
792,15469,1889,OPC,Non-neuronal,FI
798,9553,1893,Micro/PVM,Non-neuronal,FI
799,17361,1892,L6 IT Car3,Excitatory,FI
800,5550,1897,Micro/PVM,Non-neuronal,FI
801,7946,1896,Oligo,Non-neuronal,FI
803,16976,1897,L6B,Excitatory,FI
805,11661,1900,L2/3 IT,Excitatory,FI
806,17142,1901,Chandelier,Inhibitory,FI
807,3727,1902,Micro/PVM,Non-neuronal,FI
811,10090,1907,SNCG,Inhibitory,FI
812,7616,1909,Astro,Non-neuronal,FI
816,7787,1918,OPC,Non-neuronal,FI
818,16188,1918,VIP,Inhibitory,FI
819,17113,1918,L2/3 IT,Excitatory,FI
823,7259,1922,Astro,Non-neuronal,FI
825,14983,1924,L2/3 IT,Excitatory,FI
828,7682,1929,L2/3 IT,Excitatory,FI
830,14445,1929,L2/3 IT,Excitatory,FI
831,5093,1932,Micro/PVM,Non-neuronal,FI
832,11846,1931,VIP,Inhibitory,FI
834,16149,1933,Astro,Non-neuronal,FI
835,9128,1935,VIP,Inhibitory,FI
838,16963,1939,Micro/PVM,Non-neuronal,FI
839,14946,1939,SST,Inhibitory,FI
840,4939,1942,SNCG,Inhibitory,FI
841,8455,1942,VLMC,Non-neuronal,FI
842,14669,1943,L2/3 IT,Excitatory,FI
843,10473,1943,Astro,Non-neuronal,FI
847,10587,1951,L2/3 IT,Excitatory,FI
848,14440,1952,L2/3 IT,Excitatory,FI
849,15172,1953,L6 IT Car3,Excitatory,FI
851,12057,1955,SST,Inhibitory,FI
854,14267,1957,L2/3 IT,Excitatory,FI
855,12249,1957,L2/3 IT,Excitatory,FI
859,9168,1962,OPC,Non-neuronal,FI
860,10054,1962,Micro/PVM,Non-neuronal,FI
861,10450,1963,Oligo,Non-neuronal,FI
862,14401,1962,L2/3 IT,Excitatory,FI
863,7066,1964,SNCG,Inhibitory,FI
864,7372,1963,OPC,Non-neuronal,FI
866,11785,1966,Oligo,Non-neuronal,FI
867,18547,1967,Astro,Non-neuronal,FI
869,12093,1971,L2/3 IT,Excitatory,FI
870,5147,1972,L2/3 IT,Excitatory,FI
872,7929,1973,Micro/PVM,Non-neuronal,FI
873,13668,1975,L2/3 IT,Excitatory,FI
874,3042,1977,Astro,Non-neuronal,FI
875,15532,1976,L2/3 IT,Excitatory,FI
876,18649,1980,VLMC,Non-neuronal,FI
877,4300,1982,VLMC,Non-neuronal,FI
879,8273,1984,L2/3 IT,Excitatory,FI
880,9929,1986,Micro/PVM,Non-neuronal,FI
881,5751,1987,Astro,Non-neuronal,FI
883,16403,1989,L2/3 IT,Excitatory,FI
886,6761,1993,SNCG,Inhibitory,FI
887,7668,1994,L2/3 IT,Excitatory,FI
888,9167,1993,VIP,Inhibitory,FI
890,10169,1991,L2/3 IT,Excitatory,FI
891,7774,1996,L2/3 IT,Excitatory,FI
892,9741,1998,Oligo,Non-neuronal,FI
893,13722,1996,Astro,Non-neuronal,FI
894,2189,1998,SST,Inhibitory,FI
895,13812,1998,Micro/PVM,Non-neuronal,FI
896,8590,2002,VIP,Inhibitory,FI
898,14872,2005,L2/3 IT,Excitatory,FI
903,2878,2009,OPC,Non-neuronal,FI
906,7531,2011,Micro/PVM,Non-neuronal,FI
907,9671,2012,Oligo,Non-neuronal,FI
909,18627,2013,Astro,Non-neuronal,FI
910,13098,2016,VIP,Inhibitory,FI
911,4391,2016,Micro/PVM,Non-neuronal,FI
917,12105,2021,Astro,Non-neuronal,FI
918,9900,2023,L2/3 IT,Excitatory,FI
919,16663,2024,Micro/PVM,Non-neuronal,FI
920,6722,2026,Micro/PVM,Non-neuronal,FI
923,6758,2027,OPC,Non-neuronal,FI
924,8673,2027,Oligo,Non-neuronal,FI
925,10287,2026,Micro/PVM,Non-neuronal,FI
928,11431,2033,Astro,Non-neuronal,FI
930,7250,2036,L2/3 IT,Excitatory,FI
932,10976,2037,L2/3 IT,Excitatory,FI
935,15260,2038,L2/3 IT,Excitatory,FI
936,7315,2039,L2/3 IT,Excitatory,FI
939,15751,2045,L2/3 IT,Excitatory,FI
941,17887,2051,L6 IT,Excitatory,FI
942,7664,2053,L2/3 IT,Excitatory,FI
943,15706,2051,L2/3 IT,Excitatory,FI
944,9100,2056,L2/3 IT,Excitatory,FI
945,10461,2057,Oligo,Non-neuronal,FI
946,12833,2058,Chandelier,Inhibitory,FI
948,14221,2059,SNCG,Inhibitory,FI
949,15994,2059,L2/3 IT,Excitatory,FI
953,9468,2062,L2/3 IT,Excitatory,FI
954,7383,2064,VIP,Inhibitory,FI
955,14737,2066,Astro,Non-neuronal,FI
958,3357,2071,Astro,Non-neuronal,FI
959,15832,2072,LAMP5,Inhibitory,FI
961,18793,2079,Astro,Non-neuronal,FI
962,13978,2079,L2/3 IT,Excitatory,FI
963,9837,2082,L6 CT,Excitatory,FI
964,6398,2083,SNCG,Inhibitory,FI
965,8189,2084,L2/3 IT,Excitatory,FI
966,15801,2086,OPC,Non-neuronal,FI
967,15741,2088,Oligo,Non-neuronal,FI
968,15946,2087,L2/3 IT,Excitatory,FI
973,10034,2091,L2/3 IT,Excitatory,FI
974,18496,2093,VIP,Inhibitory,FI
975,11288,2093,SST,Inhibitory,FI
979,6934,2100,L2/3 IT,Excitatory,FI
982,15835,2102,Astro,Non-neuronal,FI
984,9762,2109,Astro,Non-neuronal,FI
989,9561,2116,Oligo,Non-neuronal,FI
991,15806,2120,Astro,Non-neuronal,FI
993,14277,2124,L2/3 IT,Excitatory,FI
994,4954,2127,Astro,Non-neuronal,FI
995,7811,2125,Astro,Non-neuronal,FI
996,6080,2129,Astro,Non-neuronal,FI
997,7938,2131,L6B,Excitatory,FI
998,7030,2135,Micro/PVM,Non-neuronal,FI
1001,12879,2136,Astro,Non-neuronal,FI
1006,10870,2140,Astro,Non-neuronal,FI
1009,11432,2144,VIP,Inhibitory,FI
1010,11538,2144,Oligo,Non-neuronal,FI
1011,9487,2145,VIP,Inhibitory,FI
