cell_label,x,y,celltype_F,celltype_F_class,area
1,26217,56,Oligo,Non-neuronal,A1C
2,26772,57,L6 IT Car3,Excitatory,A1C
4,26932,69,Oligo,Non-neuronal,A1C
5,26362,71,Oligo,Non-neuronal,A1C
10,25464,87,Micro/PVM,Non-neuronal,A1C
14,25681,93,SST,Inhibitory,A1C
15,25266,94,Endo,Non-neuronal,A1C
16,25320,92,VLMC,Non-neuronal,A1C
19,25421,109,L6 CT,Excitatory,A1C
20,26297,108,L6 IT Car3,Excitatory,A1C
26,26639,134,Oligo,Non-neuronal,A1C
28,26520,136,L6 IT,Excitatory,A1C
33,22777,152,Oligo,Non-neuronal,A1C
39,23141,165,Oligo,Non-neuronal,A1C
40,23752,168,Oligo,Non-neuronal,A1C
43,23221,171,Oligo,Non-neuronal,A1C
44,26400,171,L6 IT,Excitatory,A1C
48,25939,174,Oligo,Non-neuronal,A1C
49,22938,176,Oligo,Non-neuronal,A1C
50,26030,177,L6B,Excitatory,A1C
51,22724,187,L6B,Excitatory,A1C
52,25993,188,Oligo,Non-neuronal,A1C
53,22266,190,OPC,Non-neuronal,A1C
54,22807,194,Oligo,Non-neuronal,A1C
55,24529,194,Oligo,Non-neuronal,A1C
57,23467,197,Oligo,Non-neuronal,A1C
58,25680,196,Astro,Non-neuronal,A1C
61,24314,198,Oligo,Non-neuronal,A1C
62,22646,200,Oligo,Non-neuronal,A1C
63,26943,200,Astro,Non-neuronal,A1C
64,25294,202,Astro,Non-neuronal,A1C
69,25327,206,Oligo,Non-neuronal,A1C
70,26425,205,Oligo,Non-neuronal,A1C
74,25486,210,Oligo,Non-neuronal,A1C
75,21798,215,Oligo,Non-neuronal,A1C
76,22505,214,Oligo,Non-neuronal,A1C
82,24455,220,OPC,Non-neuronal,A1C
84,23639,223,Oligo,Non-neuronal,A1C
87,22198,226,Oligo,Non-neuronal,A1C
88,23102,227,L6B,Excitatory,A1C
90,24482,232,Oligo,Non-neuronal,A1C
92,25257,233,L6 CT,Excitatory,A1C
95,26129,235,Oligo,Non-neuronal,A1C
97,21622,238,Oligo,Non-neuronal,A1C
99,23475,237,Astro,Non-neuronal,A1C
102,20901,244,Astro,Non-neuronal,A1C
103,21589,246,Oligo,Non-neuronal,A1C
104,21697,246,Micro/PVM,Non-neuronal,A1C
108,24420,249,L6 IT Car3,Excitatory,A1C
110,20958,252,Oligo,Non-neuronal,A1C
111,22032,253,Oligo,Non-neuronal,A1C
112,24966,251,Oligo,Non-neuronal,A1C
114,16947,259,Oligo,Non-neuronal,A1C
115,17436,256,Oligo,Non-neuronal,A1C
117,19755,256,Oligo,Non-neuronal,A1C
120,18950,258,Oligo,Non-neuronal,A1C
121,22413,258,Oligo,Non-neuronal,A1C
122,24887,259,L6 IT,Excitatory,A1C
123,18250,261,Micro/PVM,Non-neuronal,A1C
125,22442,262,Oligo,Non-neuronal,A1C
127,19802,261,Oligo,Non-neuronal,A1C
130,21025,265,OPC,Non-neuronal,A1C
131,24843,264,Astro,Non-neuronal,A1C
134,25963,267,Oligo,Non-neuronal,A1C
139,18079,272,Astro,Non-neuronal,A1C
142,17614,274,Oligo,Non-neuronal,A1C
151,17750,275,Oligo,Non-neuronal,A1C
157,19110,283,Oligo,Non-neuronal,A1C
159,21656,282,Astro,Non-neuronal,A1C
160,17214,284,Oligo,Non-neuronal,A1C
162,24623,283,SNCG,Inhibitory,A1C
164,19079,285,Oligo,Non-neuronal,A1C
166,22901,287,Oligo,Non-neuronal,A1C
167,26271,288,Micro/PVM,Non-neuronal,A1C
172,27022,293,L5/6 NP,Excitatory,A1C
174,21751,296,Endo,Non-neuronal,A1C
176,18876,298,Astro,Non-neuronal,A1C
179,19870,300,Micro/PVM,Non-neuronal,A1C
180,20420,300,Oligo,Non-neuronal,A1C
181,20498,302,Oligo,Non-neuronal,A1C
183,19475,302,OPC,Non-neuronal,A1C
184,26980,302,L6 CT,Excitatory,A1C
185,21030,305,OPC,Non-neuronal,A1C
188,16683,309,Astro,Non-neuronal,A1C
189,18426,307,Oligo,Non-neuronal,A1C
190,18813,306,Oligo,Non-neuronal,A1C
192,26011,309,Astro,Non-neuronal,A1C
195,16609,314,Oligo,Non-neuronal,A1C
196,17346,313,Oligo,Non-neuronal,A1C
197,18472,314,Oligo,Non-neuronal,A1C
204,19602,321,Micro/PVM,Non-neuronal,A1C
205,19761,322,L6B,Excitatory,A1C
206,25627,322,VIP,Inhibitory,A1C
207,25285,325,Astro,Non-neuronal,A1C
208,25483,324,Oligo,Non-neuronal,A1C
210,16699,328,Oligo,Non-neuronal,A1C
211,19897,327,Oligo,Non-neuronal,A1C
215,26427,330,L6 IT,Excitatory,A1C
216,20633,331,Micro/PVM,Non-neuronal,A1C
218,23730,331,Micro/PVM,Non-neuronal,A1C
221,21592,333,Micro/PVM,Non-neuronal,A1C
222,25733,335,Oligo,Non-neuronal,A1C
224,18262,336,Oligo,Non-neuronal,A1C
225,25381,337,Oligo,Non-neuronal,A1C
229,24657,338,Micro/PVM,Non-neuronal,A1C
230,25700,338,VIP,Inhibitory,A1C
232,19119,339,Oligo,Non-neuronal,A1C
233,19504,340,Oligo,Non-neuronal,A1C
236,18236,341,Oligo,Non-neuronal,A1C
237,25057,343,Oligo,Non-neuronal,A1C
238,16644,342,Oligo,Non-neuronal,A1C
239,20152,344,Astro,Non-neuronal,A1C
241,18088,348,Astro,Non-neuronal,A1C
242,22261,346,L6 IT Car3,Excitatory,A1C
243,21455,350,Oligo,Non-neuronal,A1C
244,24340,352,Micro/PVM,Non-neuronal,A1C
245,20212,353,Oligo,Non-neuronal,A1C
246,23003,357,Oligo,Non-neuronal,A1C
248,19971,358,L6B,Excitatory,A1C
249,21009,358,Oligo,Non-neuronal,A1C
254,16148,364,Micro/PVM,Non-neuronal,A1C
255,16794,364,Oligo,Non-neuronal,A1C
257,18993,367,Oligo,Non-neuronal,A1C
258,21920,366,Oligo,Non-neuronal,A1C
260,18043,371,Oligo,Non-neuronal,A1C
261,19019,370,Oligo,Non-neuronal,A1C
262,16538,373,Oligo,Non-neuronal,A1C
263,17553,370,Oligo,Non-neuronal,A1C
264,21479,370,Oligo,Non-neuronal,A1C
265,19821,373,Oligo,Non-neuronal,A1C
272,25742,380,Oligo,Non-neuronal,A1C
273,16226,381,Oligo,Non-neuronal,A1C
274,19887,380,Oligo,Non-neuronal,A1C
276,16345,383,Oligo,Non-neuronal,A1C
277,18246,383,Oligo,Non-neuronal,A1C
279,25835,382,L6 IT Car3,Excitatory,A1C
280,16575,384,Oligo,Non-neuronal,A1C
281,19229,384,Oligo,Non-neuronal,A1C
282,21438,384,Oligo,Non-neuronal,A1C
283,17090,386,Oligo,Non-neuronal,A1C
287,19855,387,LAMP5 LHX6,Inhibitory,A1C
291,19943,391,L6 CT,Excitatory,A1C
292,22959,400,Oligo,Non-neuronal,A1C
295,25729,401,L5/6 NP,Excitatory,A1C
296,26395,402,Oligo,Non-neuronal,A1C
297,20319,406,Oligo,Non-neuronal,A1C
298,22693,406,Oligo,Non-neuronal,A1C
299,25274,406,Oligo,Non-neuronal,A1C
300,26429,407,Oligo,Non-neuronal,A1C
301,16833,407,Astro,Non-neuronal,A1C
302,22285,409,Astro,Non-neuronal,A1C
303,18240,411,Oligo,Non-neuronal,A1C
305,18343,411,Oligo,Non-neuronal,A1C
308,19609,413,Oligo,Non-neuronal,A1C
309,25459,415,Micro/PVM,Non-neuronal,A1C
313,20948,418,L6 CT,Excitatory,A1C
314,21262,418,Oligo,Non-neuronal,A1C
315,23683,418,Oligo,Non-neuronal,A1C
318,25058,419,Oligo,Non-neuronal,A1C
320,26744,419,Oligo,Non-neuronal,A1C
322,17181,420,Oligo,Non-neuronal,A1C
323,17762,421,Oligo,Non-neuronal,A1C
325,17982,424,Oligo,Non-neuronal,A1C
329,25089,430,Oligo,Non-neuronal,A1C
330,21667,432,Oligo,Non-neuronal,A1C
332,17220,433,Oligo,Non-neuronal,A1C
333,19428,431,Oligo,Non-neuronal,A1C
335,24694,436,VLMC,Non-neuronal,A1C
336,24841,435,Oligo,Non-neuronal,A1C
339,21856,439,Astro,Non-neuronal,A1C
340,24062,440,Oligo,Non-neuronal,A1C
341,26609,441,L5 IT,Excitatory,A1C
347,18251,447,Oligo,Non-neuronal,A1C
349,15926,450,Oligo,Non-neuronal,A1C
351,18216,451,Oligo,Non-neuronal,A1C
352,16706,453,Oligo,Non-neuronal,A1C
353,17504,452,Oligo,Non-neuronal,A1C
355,24995,452,L5/6 NP,Excitatory,A1C
357,23139,457,Oligo,Non-neuronal,A1C
358,17478,457,Oligo,Non-neuronal,A1C
359,18068,457,Oligo,Non-neuronal,A1C
361,17118,461,Oligo,Non-neuronal,A1C
363,26585,461,PVALB,Inhibitory,A1C
369,17068,471,Oligo,Non-neuronal,A1C
370,19698,471,L6 CT,Excitatory,A1C
371,16612,475,Oligo,Non-neuronal,A1C
378,19297,482,Micro/PVM,Non-neuronal,A1C
381,26850,486,Astro,Non-neuronal,A1C
383,22299,487,L6B,Excitatory,A1C
384,17422,489,Oligo,Non-neuronal,A1C
385,20184,488,L6B,Excitatory,A1C
386,25299,489,Oligo,Non-neuronal,A1C
387,20795,487,Oligo,Non-neuronal,A1C
389,15648,491,L6 IT Car3,Excitatory,A1C
390,23609,492,L6 IT Car3,Excitatory,A1C
391,21454,493,Oligo,Non-neuronal,A1C
392,24077,495,Oligo,Non-neuronal,A1C
394,19401,495,Oligo,Non-neuronal,A1C
396,24011,494,Oligo,Non-neuronal,A1C
398,19581,498,Oligo,Non-neuronal,A1C
399,20437,497,LAMP5 LHX6,Inhibitory,A1C
401,26578,497,Oligo,Non-neuronal,A1C
402,20749,498,Astro,Non-neuronal,A1C
403,21986,499,OPC,Non-neuronal,A1C
411,17199,511,Oligo,Non-neuronal,A1C
415,24118,512,Micro/PVM,Non-neuronal,A1C
416,15501,515,Oligo,Non-neuronal,A1C
417,22475,518,LAMP5 LHX6,Inhibitory,A1C
422,22367,524,Oligo,Non-neuronal,A1C
426,23582,525,Oligo,Non-neuronal,A1C
427,15793,528,L6 IT Car3,Excitatory,A1C
429,21260,533,Oligo,Non-neuronal,A1C
430,21894,533,PVALB,Inhibitory,A1C
431,25137,531,Oligo,Non-neuronal,A1C
432,23666,535,Oligo,Non-neuronal,A1C
434,18761,538,L6 IT,Excitatory,A1C
436,20288,538,Oligo,Non-neuronal,A1C
437,23934,538,Astro,Non-neuronal,A1C
439,15859,539,Oligo,Non-neuronal,A1C
440,18564,542,Oligo,Non-neuronal,A1C
441,25037,542,Oligo,Non-neuronal,A1C
442,26247,541,Oligo,Non-neuronal,A1C
443,16729,542,Oligo,Non-neuronal,A1C
444,17847,543,Oligo,Non-neuronal,A1C
445,25327,544,SST,Inhibitory,A1C
448,22867,545,Oligo,Non-neuronal,A1C
452,18331,550,Oligo,Non-neuronal,A1C
453,27016,550,Oligo,Non-neuronal,A1C
455,17037,552,Oligo,Non-neuronal,A1C
456,23199,552,L5/6 NP,Excitatory,A1C
457,19065,553,Astro,Non-neuronal,A1C
460,15496,556,Oligo,Non-neuronal,A1C
462,24121,561,SST,Inhibitory,A1C
463,25169,561,L6 IT Car3,Excitatory,A1C
467,24611,561,L6B,Excitatory,A1C
469,19141,563,Oligo,Non-neuronal,A1C
472,19850,568,Oligo,Non-neuronal,A1C
473,20232,568,Astro,Non-neuronal,A1C
476,16154,571,Oligo,Non-neuronal,A1C
477,22517,570,L6 IT,Excitatory,A1C
479,26080,569,L6 IT Car3,Excitatory,A1C
481,23079,571,L6 IT Car3,Excitatory,A1C
483,22552,573,Astro,Non-neuronal,A1C
485,22404,574,Oligo,Non-neuronal,A1C
486,17036,577,Oligo,Non-neuronal,A1C
487,25912,576,Astro,Non-neuronal,A1C
491,24933,579,L5 IT,Excitatory,A1C
492,26053,582,Oligo,Non-neuronal,A1C
494,26522,586,Oligo,Non-neuronal,A1C
495,19523,590,L6 IT,Excitatory,A1C
496,20409,592,OPC,Non-neuronal,A1C
498,26828,592,L6 CT,Excitatory,A1C
501,18826,597,Micro/PVM,Non-neuronal,A1C
503,17527,597,L6 IT Car3,Excitatory,A1C
506,17080,599,Oligo,Non-neuronal,A1C
509,22094,600,OPC,Non-neuronal,A1C
511,19915,602,L6 CT,Excitatory,A1C
513,21502,604,Oligo,Non-neuronal,A1C
515,17311,607,Oligo,Non-neuronal,A1C
517,18389,608,Oligo,Non-neuronal,A1C
519,17179,610,Oligo,Non-neuronal,A1C
522,21205,613,Astro,Non-neuronal,A1C
524,26104,614,Micro/PVM,Non-neuronal,A1C
525,16621,615,Oligo,Non-neuronal,A1C
528,25394,616,SST,Inhibitory,A1C
531,23657,618,L6B,Excitatory,A1C
532,21434,619,L5/6 NP,Excitatory,A1C
533,21577,622,L6 CT,Excitatory,A1C
534,22767,623,Oligo,Non-neuronal,A1C
537,20566,623,Oligo,Non-neuronal,A1C
538,15389,624,Oligo,Non-neuronal,A1C
539,19455,624,Oligo,Non-neuronal,A1C
542,22870,626,L6 IT,Excitatory,A1C
547,25121,631,L6 IT Car3,Excitatory,A1C
548,20030,634,Oligo,Non-neuronal,A1C
553,24646,637,Astro,Non-neuronal,A1C
555,15608,640,Oligo,Non-neuronal,A1C
557,23848,640,Oligo,Non-neuronal,A1C
560,16313,641,Oligo,Non-neuronal,A1C
562,16810,644,Oligo,Non-neuronal,A1C
564,15502,646,Oligo,Non-neuronal,A1C
566,23725,645,Micro/PVM,Non-neuronal,A1C
568,24981,646,LAMP5 LHX6,Inhibitory,A1C
569,25495,646,L6 IT,Excitatory,A1C
571,21476,649,L6 IT Car3,Excitatory,A1C
575,15708,652,L6 CT,Excitatory,A1C
580,23105,653,OPC,Non-neuronal,A1C
583,15305,658,Oligo,Non-neuronal,A1C
585,23468,657,OPC,Non-neuronal,A1C
586,24388,658,L6 IT,Excitatory,A1C
587,19082,659,Oligo,Non-neuronal,A1C
590,21362,661,L6B,Excitatory,A1C
593,18854,664,Astro,Non-neuronal,A1C
595,16444,668,Oligo,Non-neuronal,A1C
597,21646,669,L6B,Excitatory,A1C
599,25010,670,Oligo,Non-neuronal,A1C
601,17196,672,Oligo,Non-neuronal,A1C
602,17717,671,Oligo,Non-neuronal,A1C
610,21924,677,Oligo,Non-neuronal,A1C
611,15328,680,Oligo,Non-neuronal,A1C
614,23937,677,Astro,Non-neuronal,A1C
620,26423,685,VIP,Inhibitory,A1C
621,17736,689,Oligo,Non-neuronal,A1C
623,25933,689,Astro,Non-neuronal,A1C
626,19661,692,Oligo,Non-neuronal,A1C
629,25757,693,Astro,Non-neuronal,A1C
630,15581,694,Astro,Non-neuronal,A1C
631,23004,695,VIP,Inhibitory,A1C
632,26191,695,Astro,Non-neuronal,A1C
640,26572,703,Oligo,Non-neuronal,A1C
641,18309,703,Oligo,Non-neuronal,A1C
642,16560,705,Astro,Non-neuronal,A1C
643,26786,709,Oligo,Non-neuronal,A1C
645,25400,709,L5/6 NP,Excitatory,A1C
646,16783,711,Astro,Non-neuronal,A1C
647,18256,711,Oligo,Non-neuronal,A1C
651,25348,712,Oligo,Non-neuronal,A1C
652,15670,714,OPC,Non-neuronal,A1C
653,19816,714,Oligo,Non-neuronal,A1C
655,15728,716,Oligo,Non-neuronal,A1C
656,20422,715,Oligo,Non-neuronal,A1C
658,21518,718,Oligo,Non-neuronal,A1C
661,24236,722,Oligo,Non-neuronal,A1C
662,26343,721,L6 IT,Excitatory,A1C
664,24212,723,Oligo,Non-neuronal,A1C
666,25661,724,L5 IT,Excitatory,A1C
667,26374,724,L6 IT Car3,Excitatory,A1C
671,26809,727,L6B,Excitatory,A1C
672,21852,728,L6 IT Car3,Excitatory,A1C
673,16217,731,Oligo,Non-neuronal,A1C
675,20320,732,Oligo,Non-neuronal,A1C
676,21395,732,L5/6 NP,Excitatory,A1C
678,24396,740,Astro,Non-neuronal,A1C
679,26281,743,L5/6 NP,Excitatory,A1C
680,20275,742,L6 CT,Excitatory,A1C
684,16275,747,Oligo,Non-neuronal,A1C
688,21157,750,Micro/PVM,Non-neuronal,A1C
689,15187,753,Astro,Non-neuronal,A1C
692,24494,754,L6 IT,Excitatory,A1C
695,26050,758,L6 CT,Excitatory,A1C
696,18133,760,Oligo,Non-neuronal,A1C
697,18279,761,Oligo,Non-neuronal,A1C
698,20877,759,Astro,Non-neuronal,A1C
699,22184,762,Astro,Non-neuronal,A1C
700,18421,763,Astro,Non-neuronal,A1C
703,24957,764,PVALB,Inhibitory,A1C
704,15518,765,Oligo,Non-neuronal,A1C
705,16027,765,Oligo,Non-neuronal,A1C
707,18846,766,Oligo,Non-neuronal,A1C
708,21257,765,Oligo,Non-neuronal,A1C
709,18694,768,Astro,Non-neuronal,A1C
710,26957,765,Oligo,Non-neuronal,A1C
711,20759,768,Astro,Non-neuronal,A1C
713,22930,771,SST,Inhibitory,A1C
718,18171,776,Oligo,Non-neuronal,A1C
721,21240,780,Astro,Non-neuronal,A1C
723,26972,780,Oligo,Non-neuronal,A1C
724,19959,780,L6B,Excitatory,A1C
725,22631,780,Oligo,Non-neuronal,A1C
727,20189,782,Astro,Non-neuronal,A1C
728,22046,782,L5 IT,Excitatory,A1C
730,19533,787,Oligo,Non-neuronal,A1C
731,22789,788,L5/6 NP,Excitatory,A1C
733,17357,793,Oligo,Non-neuronal,A1C
734,17195,795,Oligo,Non-neuronal,A1C
736,24239,799,Oligo,Non-neuronal,A1C
738,15293,800,Oligo,Non-neuronal,A1C
741,24266,804,Oligo,Non-neuronal,A1C
742,16670,805,Micro/PVM,Non-neuronal,A1C
743,26549,805,L6 CT,Excitatory,A1C
745,15468,807,Oligo,Non-neuronal,A1C
748,20920,807,L6 IT,Excitatory,A1C
749,22651,808,Astro,Non-neuronal,A1C
750,24194,808,Oligo,Non-neuronal,A1C
755,14961,814,Oligo,Non-neuronal,A1C
757,20882,819,L5 IT,Excitatory,A1C
758,17359,821,Oligo,Non-neuronal,A1C
759,17461,822,Oligo,Non-neuronal,A1C
761,25325,820,Oligo,Non-neuronal,A1C
762,18209,823,OPC,Non-neuronal,A1C
763,19909,824,Astro,Non-neuronal,A1C
766,24169,825,Micro/PVM,Non-neuronal,A1C
767,25093,826,LAMP5 LHX6,Inhibitory,A1C
768,19520,827,Oligo,Non-neuronal,A1C
770,16458,831,Oligo,Non-neuronal,A1C
771,15542,833,Oligo,Non-neuronal,A1C
772,18778,833,OPC,Non-neuronal,A1C
774,20441,833,Oligo,Non-neuronal,A1C
775,23196,835,Astro,Non-neuronal,A1C
776,25791,835,VIP,Inhibitory,A1C
779,16569,840,Oligo,Non-neuronal,A1C
781,17048,840,Oligo,Non-neuronal,A1C
782,23453,841,L4 IT,Excitatory,A1C
784,15321,843,Oligo,Non-neuronal,A1C
785,24109,844,OPC,Non-neuronal,A1C
787,19737,844,Astro,Non-neuronal,A1C
788,20129,845,Astro,Non-neuronal,A1C
791,16239,845,Oligo,Non-neuronal,A1C
792,18687,848,Oligo,Non-neuronal,A1C
794,26804,851,PVALB,Inhibitory,A1C
795,14941,852,Oligo,Non-neuronal,A1C
797,22733,852,L6 IT Car3,Excitatory,A1C
799,16207,856,Oligo,Non-neuronal,A1C
800,16477,858,Oligo,Non-neuronal,A1C
801,23925,859,Oligo,Non-neuronal,A1C
803,23982,863,Oligo,Non-neuronal,A1C
804,24306,862,Oligo,Non-neuronal,A1C
805,14991,865,Oligo,Non-neuronal,A1C
806,15228,865,Oligo,Non-neuronal,A1C
807,16135,867,Oligo,Non-neuronal,A1C
810,21102,869,Oligo,Non-neuronal,A1C
813,23225,875,Chandelier,Inhibitory,A1C
815,17966,874,Micro/PVM,Non-neuronal,A1C
820,19135,877,L6 IT,Excitatory,A1C
822,24135,881,L6B,Excitatory,A1C
824,23406,883,L6 IT Car3,Excitatory,A1C
825,23755,884,Oligo,Non-neuronal,A1C
826,17666,886,Oligo,Non-neuronal,A1C
829,16514,889,Oligo,Non-neuronal,A1C
832,16433,889,Oligo,Non-neuronal,A1C
837,20742,894,L6 IT Car3,Excitatory,A1C
838,25683,895,Oligo,Non-neuronal,A1C
842,25071,896,L6 IT Car3,Excitatory,A1C
843,20719,897,Oligo,Non-neuronal,A1C
844,22501,898,Oligo,Non-neuronal,A1C
845,14462,899,Oligo,Non-neuronal,A1C
846,17375,899,Oligo,Non-neuronal,A1C
847,17406,900,L6 IT Car3,Excitatory,A1C
848,19443,900,Astro,Non-neuronal,A1C
850,15304,909,Oligo,Non-neuronal,A1C
855,23755,913,L5 IT,Excitatory,A1C
856,24316,912,L5 IT,Excitatory,A1C
857,26326,914,L4 IT,Excitatory,A1C
860,21943,917,Oligo,Non-neuronal,A1C
861,23208,918,Astro,Non-neuronal,A1C
862,26720,917,L4 IT,Excitatory,A1C
863,23666,919,Oligo,Non-neuronal,A1C
864,26361,920,L6 IT,Excitatory,A1C
865,18072,923,Oligo,Non-neuronal,A1C
866,19690,922,Oligo,Non-neuronal,A1C
869,19971,923,L2/3 IT,Excitatory,A1C
871,23476,923,Oligo,Non-neuronal,A1C
872,15234,926,L6 CT,Excitatory,A1C
873,26542,927,L5 IT,Excitatory,A1C
874,15580,928,Oligo,Non-neuronal,A1C
876,18484,927,Oligo,Non-neuronal,A1C
878,19421,931,OPC,Non-neuronal,A1C
881,21506,934,Micro/PVM,Non-neuronal,A1C
883,26267,933,SST,Inhibitory,A1C
884,27057,932,Oligo,Non-neuronal,A1C
886,23547,935,PVALB,Inhibitory,A1C
891,18982,941,Oligo,Non-neuronal,A1C
893,15399,942,Oligo,Non-neuronal,A1C
894,15957,942,Oligo,Non-neuronal,A1C
895,20260,942,Oligo,Non-neuronal,A1C
899,19350,944,Oligo,Non-neuronal,A1C
900,15196,951,Astro,Non-neuronal,A1C
901,19439,950,L6 CT,Excitatory,A1C
902,20857,951,L6B,Excitatory,A1C
905,17367,952,L6 CT,Excitatory,A1C
906,26795,952,L4 IT,Excitatory,A1C
907,26983,953,Astro,Non-neuronal,A1C
908,14902,955,Oligo,Non-neuronal,A1C
909,21749,953,L6 IT,Excitatory,A1C
910,25268,954,SST,Inhibitory,A1C
911,25830,955,Oligo,Non-neuronal,A1C
913,22461,955,L6 IT,Excitatory,A1C
914,16788,958,Oligo,Non-neuronal,A1C
916,17456,959,Oligo,Non-neuronal,A1C
917,18344,960,Oligo,Non-neuronal,A1C
919,22552,962,Oligo,Non-neuronal,A1C
921,22581,963,L5/6 NP,Excitatory,A1C
922,15714,964,Oligo,Non-neuronal,A1C
923,25167,966,Micro/PVM,Non-neuronal,A1C
925,21624,969,L6 CT,Excitatory,A1C
926,24542,969,L6 IT Car3,Excitatory,A1C
928,17499,972,Oligo,Non-neuronal,A1C
930,15941,974,Oligo,Non-neuronal,A1C
931,19642,972,L6 IT Car3,Excitatory,A1C
932,21860,976,Micro/PVM,Non-neuronal,A1C
936,18890,980,L6B,Excitatory,A1C
939,18585,981,Micro/PVM,Non-neuronal,A1C
941,20490,981,L6 CT,Excitatory,A1C
942,27071,982,Oligo,Non-neuronal,A1C
943,14594,983,Oligo,Non-neuronal,A1C
947,20524,986,Micro/PVM,Non-neuronal,A1C
949,14106,989,Oligo,Non-neuronal,A1C
953,22203,994,Astro,Non-neuronal,A1C
954,25117,995,Oligo,Non-neuronal,A1C
959,21942,1000,Micro/PVM,Non-neuronal,A1C
960,23933,999,Oligo,Non-neuronal,A1C
961,23982,997,L6 IT,Excitatory,A1C
964,24161,1002,L4 IT,Excitatory,A1C
966,25180,1004,L5 IT,Excitatory,A1C
968,19511,1005,Oligo,Non-neuronal,A1C
970,19065,1008,L2/3 IT,Excitatory,A1C
973,25439,1008,L5/6 NP,Excitatory,A1C
975,15262,1011,Oligo,Non-neuronal,A1C
976,18026,1011,Oligo,Non-neuronal,A1C
977,18514,1010,Oligo,Non-neuronal,A1C
982,19481,1012,LAMP5 LHX6,Inhibitory,A1C
985,25889,1012,Oligo,Non-neuronal,A1C
988,17785,1017,Astro,Non-neuronal,A1C
989,15890,1020,Oligo,Non-neuronal,A1C
990,15961,1019,Oligo,Non-neuronal,A1C
991,16738,1019,Oligo,Non-neuronal,A1C
992,17992,1020,Oligo,Non-neuronal,A1C
993,25416,1019,Astro,Non-neuronal,A1C
994,14505,1023,Oligo,Non-neuronal,A1C
999,15196,1029,Oligo,Non-neuronal,A1C
1001,18356,1034,Oligo,Non-neuronal,A1C
1003,26304,1033,LAMP5 LHX6,Inhibitory,A1C
1006,22838,1038,Oligo,Non-neuronal,A1C
1007,23231,1037,Oligo,Non-neuronal,A1C
1008,21228,1036,Astro,Non-neuronal,A1C
1009,24664,1037,VIP,Inhibitory,A1C
1011,21255,1039,Oligo,Non-neuronal,A1C
1012,21968,1039,Oligo,Non-neuronal,A1C
1013,16760,1041,Oligo,Non-neuronal,A1C
1014,19760,1039,Astro,Non-neuronal,A1C
1017,16610,1039,Oligo,Non-neuronal,A1C
1018,21652,1044,Astro,Non-neuronal,A1C
1019,23299,1046,OPC,Non-neuronal,A1C
1021,26940,1045,L5 IT,Excitatory,A1C
1022,25352,1048,Astro,Non-neuronal,A1C
1024,22811,1050,L6 IT Car3,Excitatory,A1C
1026,15883,1053,Micro/PVM,Non-neuronal,A1C
1027,19804,1054,L6 CT,Excitatory,A1C
1028,20030,1053,Oligo,Non-neuronal,A1C
1030,22363,1054,L6 IT,Excitatory,A1C
1033,20137,1054,L6B,Excitatory,A1C
1034,25730,1056,L5 IT,Excitatory,A1C
1036,20337,1057,Oligo,Non-neuronal,A1C
1037,20990,1056,L6B,Excitatory,A1C
1040,17839,1057,Oligo,Non-neuronal,A1C
1043,22326,1059,Oligo,Non-neuronal,A1C
1044,22605,1058,Astro,Non-neuronal,A1C
1046,19100,1060,Astro,Non-neuronal,A1C
1047,19318,1059,L6 IT Car3,Excitatory,A1C
1050,24354,1061,L5/6 NP,Excitatory,A1C
1051,25522,1062,Micro/PVM,Non-neuronal,A1C
1052,17188,1063,Oligo,Non-neuronal,A1C
1053,18133,1065,Oligo,Non-neuronal,A1C
1056,25761,1065,Oligo,Non-neuronal,A1C
1057,15700,1066,Oligo,Non-neuronal,A1C
1058,22489,1066,L6 IT,Excitatory,A1C
1059,22649,1065,L5 IT,Excitatory,A1C
1060,19411,1068,Oligo,Non-neuronal,A1C
1062,24002,1070,Oligo,Non-neuronal,A1C
1063,21449,1072,Oligo,Non-neuronal,A1C
1065,14055,1071,Oligo,Non-neuronal,A1C
1066,20019,1072,Oligo,Non-neuronal,A1C
1069,13991,1074,Oligo,Non-neuronal,A1C
1070,26696,1076,Micro/PVM,Non-neuronal,A1C
1071,17328,1075,Oligo,Non-neuronal,A1C
1073,21396,1075,L6B,Excitatory,A1C
1076,18783,1079,Micro/PVM,Non-neuronal,A1C
1078,18751,1079,Astro,Non-neuronal,A1C
1080,19778,1083,Oligo,Non-neuronal,A1C
1082,16472,1084,Oligo,Non-neuronal,A1C
1083,15512,1086,Oligo,Non-neuronal,A1C
1084,17832,1086,Oligo,Non-neuronal,A1C
1085,19175,1087,Oligo,Non-neuronal,A1C
1086,18117,1090,L6 CT,Excitatory,A1C
1090,13946,1092,Oligo,Non-neuronal,A1C
1092,19217,1093,Oligo,Non-neuronal,A1C
1098,24781,1094,Oligo,Non-neuronal,A1C
1099,24968,1095,Oligo,Non-neuronal,A1C
1100,13898,1096,Oligo,Non-neuronal,A1C
1104,17139,1100,Oligo,Non-neuronal,A1C
1105,21006,1103,SST,Inhibitory,A1C
1106,21705,1101,Oligo,Non-neuronal,A1C
1108,25551,1103,L6 IT Car3,Excitatory,A1C
1110,14451,1106,Oligo,Non-neuronal,A1C
1111,16641,1106,Oligo,Non-neuronal,A1C
1114,20280,1110,L6 IT,Excitatory,A1C
1116,16808,1115,Oligo,Non-neuronal,A1C
