cell_label,x,y,celltype_F,celltype_F_class,area
11,6909,24,SNCG,Inhibitory,V1C
14,5661,27,L2/3 IT,Excitatory,V1C
19,6210,34,L2/3 IT,Excitatory,V1C
21,7590,34,L2/3 IT,Excitatory,V1C
22,7877,33,L2/3 IT,Excitatory,V1C
26,8220,35,L2/3 IT,Excitatory,V1C
36,5247,43,L2/3 IT,Excitatory,V1C
37,7970,43,L2/3 IT,Excitatory,V1C
39,9210,44,L2/3 IT,Excitatory,V1C
40,8308,45,Astro,Non-neuronal,V1C
41,10256,46,L2/3 IT,Excitatory,V1C
43,10564,47,L2/3 IT,Excitatory,V1C
50,10522,51,VIP,Inhibitory,V1C
68,7450,60,OPC,Non-neuronal,V1C
72,10797,59,L2/3 IT,Excitatory,V1C
77,3932,65,LAMP5,Inhibitory,V1C
79,13987,65,SNCG,Inhibitory,V1C
85,9286,68,L2/3 IT,Excitatory,V1C
93,9984,72,L2/3 IT,Excitatory,V1C
100,5612,78,Astro,Non-neuronal,V1C
101,6401,77,Micro/PVM,Non-neuronal,V1C
104,16890,76,L2/3 IT,Excitatory,V1C
105,14222,79,L2/3 IT,Excitatory,V1C
109,16754,78,L4 IT,Excitatory,V1C
110,13792,81,L2/3 IT,Excitatory,V1C
111,16467,80,L4 IT,Excitatory,V1C
113,17987,81,VIP,Inhibitory,V1C
115,9558,83,Astro,Non-neuronal,V1C
118,16688,85,LAMP5,Inhibitory,V1C
120,10614,85,L2/3 IT,Excitatory,V1C
121,15578,87,L2/3 IT,Excitatory,V1C
122,16720,86,L2/3 IT,Excitatory,V1C
123,17788,86,L4 IT,Excitatory,V1C
125,16970,88,L2/3 IT,Excitatory,V1C
133,13041,91,Astro,Non-neuronal,V1C
134,14439,91,L2/3 IT,Excitatory,V1C
137,18551,91,L2/3 IT,Excitatory,V1C
138,19168,92,L4 IT,Excitatory,V1C
150,8879,96,L2/3 IT,Excitatory,V1C
151,12840,96,VLMC,Non-neuronal,V1C
153,10821,98,L2/3 IT,Excitatory,V1C
154,11550,98,L2/3 IT,Excitatory,V1C
155,12683,99,SST,Inhibitory,V1C
159,20152,101,L4 IT,Excitatory,V1C
160,20210,101,L2/3 IT,Excitatory,V1C
161,21237,100,L4 IT,Excitatory,V1C
162,11340,102,L2/3 IT,Excitatory,V1C
163,12246,102,L6 IT Car3,Excitatory,V1C
167,10547,104,L2/3 IT,Excitatory,V1C
169,7007,105,L2/3 IT,Excitatory,V1C
170,16361,106,L2/3 IT,Excitatory,V1C
172,17413,106,L4 IT,Excitatory,V1C
176,14668,108,L4 IT,Excitatory,V1C
179,5392,109,Astro,Non-neuronal,V1C
182,21729,109,L2/3 IT,Excitatory,V1C
184,23017,109,VIP,Inhibitory,V1C
185,10758,112,L2/3 IT,Excitatory,V1C
186,15047,111,L2/3 IT,Excitatory,V1C
187,15667,111,LAMP5,Inhibitory,V1C
190,12733,112,SNCG,Inhibitory,V1C
191,13439,112,VIP,Inhibitory,V1C
194,6578,115,L2/3 IT,Excitatory,V1C
196,21083,115,PAX6,Inhibitory,V1C
200,15707,116,L2/3 IT,Excitatory,V1C
201,19082,117,Astro,Non-neuronal,V1C
203,13551,118,L2/3 IT,Excitatory,V1C
204,20385,116,VLMC,Non-neuronal,V1C
205,23662,117,L2/3 IT,Excitatory,V1C
207,5491,120,L2/3 IT,Excitatory,V1C
210,11963,120,L4 IT,Excitatory,V1C
212,16288,119,L2/3 IT,Excitatory,V1C
214,22005,120,L2/3 IT,Excitatory,V1C
215,22157,120,L4 IT,Excitatory,V1C
216,23964,119,L4 IT,Excitatory,V1C
218,24192,119,L4 IT,Excitatory,V1C
225,17940,122,Astro,Non-neuronal,V1C
231,10075,125,LAMP5,Inhibitory,V1C
234,23294,127,PAX6,Inhibitory,V1C
237,11459,127,PVALB,Inhibitory,V1C
238,17073,127,LAMP5,Inhibitory,V1C
239,17909,127,SST,Inhibitory,V1C
247,24509,129,L2/3 IT,Excitatory,V1C
248,7820,130,Astro,Non-neuronal,V1C
250,18190,130,L4 IT,Excitatory,V1C
251,27006,130,L4 IT,Excitatory,V1C
256,18953,133,L4 IT,Excitatory,V1C
257,19055,132,L2/3 IT,Excitatory,V1C
263,11317,134,L2/3 IT,Excitatory,V1C
265,16982,134,L4 IT,Excitatory,V1C
270,14893,135,L2/3 IT,Excitatory,V1C
272,22333,130,LAMP5,Inhibitory,V1C
273,23088,136,L2/3 IT,Excitatory,V1C
276,8004,137,Astro,Non-neuronal,V1C
278,16765,137,L4 IT,Excitatory,V1C
279,20027,136,L2/3 IT,Excitatory,V1C
280,23197,138,SNCG,Inhibitory,V1C
283,9751,139,L2/3 IT,Excitatory,V1C
285,15508,138,L4 IT,Excitatory,V1C
286,21352,134,L2/3 IT,Excitatory,V1C
287,21948,140,L2/3 IT,Excitatory,V1C
289,10206,142,L4 IT,Excitatory,V1C
291,13917,141,LAMP5,Inhibitory,V1C
293,17975,141,L2/3 IT,Excitatory,V1C
294,18101,142,L4 IT,Excitatory,V1C
298,25834,143,L6 IT Car3,Excitatory,V1C
299,5842,145,L2/3 IT,Excitatory,V1C
302,24107,145,L4 IT,Excitatory,V1C
305,6141,145,Micro/PVM,Non-neuronal,V1C
309,24208,146,L2/3 IT,Excitatory,V1C
310,28441,145,L2/3 IT,Excitatory,V1C
313,13888,147,L2/3 IT,Excitatory,V1C
317,5718,150,L2/3 IT,Excitatory,V1C
319,14295,150,L2/3 IT,Excitatory,V1C
320,19273,150,L4 IT,Excitatory,V1C
321,20457,147,SNCG,Inhibitory,V1C
322,23908,149,Micro/PVM,Non-neuronal,V1C
323,27856,149,Micro/PVM,Non-neuronal,V1C
326,5094,150,L2/3 IT,Excitatory,V1C
329,8800,152,L2/3 IT,Excitatory,V1C
331,22935,151,OPC,Non-neuronal,V1C
334,24376,152,L4 IT,Excitatory,V1C
337,11415,155,L2/3 IT,Excitatory,V1C
338,21342,158,L2/3 IT,Excitatory,V1C
347,16005,156,Astro,Non-neuronal,V1C
351,23273,156,VIP,Inhibitory,V1C
355,21930,159,L2/3 IT,Excitatory,V1C
357,20000,161,L2/3 IT,Excitatory,V1C
358,9911,162,L2/3 IT,Excitatory,V1C
359,11115,163,L2/3 IT,Excitatory,V1C
360,13087,163,L2/3 IT,Excitatory,V1C
363,27183,161,Astro,Non-neuronal,V1C
365,12459,164,Astro,Non-neuronal,V1C
366,22474,164,L4 IT,Excitatory,V1C
371,24751,166,L4 IT,Excitatory,V1C
374,6479,167,L2/3 IT,Excitatory,V1C
375,19560,167,L2/3 IT,Excitatory,V1C
376,23883,168,SST,Inhibitory,V1C
380,29518,167,L2/3 IT,Excitatory,V1C
383,5687,168,L2/3 IT,Excitatory,V1C
384,8510,169,L2/3 IT,Excitatory,V1C
385,18386,169,Astro,Non-neuronal,V1C
386,20035,168,L2/3 IT,Excitatory,V1C
388,28673,169,L6 IT,Excitatory,V1C
389,29150,169,Micro/PVM,Non-neuronal,V1C
394,18056,171,L2/3 IT,Excitatory,V1C
396,24351,171,L2/3 IT,Excitatory,V1C
399,13990,173,SST,Inhibitory,V1C
400,21555,172,Astro,Non-neuronal,V1C
401,25767,172,L4 IT,Excitatory,V1C
408,12514,173,L2/3 IT,Excitatory,V1C
410,23221,173,L2/3 IT,Excitatory,V1C
413,6223,177,L2/3 IT,Excitatory,V1C
414,12745,175,PAX6,Inhibitory,V1C
415,15054,175,L2/3 IT,Excitatory,V1C
416,15451,177,L2/3 IT,Excitatory,V1C
417,15881,176,VIP,Inhibitory,V1C
418,17694,176,L2/3 IT,Excitatory,V1C
420,21687,176,SNCG,Inhibitory,V1C
428,12913,179,L2/3 IT,Excitatory,V1C
429,13662,178,L2/3 IT,Excitatory,V1C
435,4230,179,L5 IT,Excitatory,V1C
439,11037,179,L2/3 IT,Excitatory,V1C
446,12631,182,L2/3 IT,Excitatory,V1C
449,16498,181,Astro,Non-neuronal,V1C
456,12150,183,Astro,Non-neuronal,V1C
457,17227,182,L5 IT,Excitatory,V1C
460,20232,184,L2/3 IT,Excitatory,V1C
462,28157,185,L2/3 IT,Excitatory,V1C
465,32900,184,Micro/PVM,Non-neuronal,V1C
467,10656,186,L2/3 IT,Excitatory,V1C
468,15602,187,L2/3 IT,Excitatory,V1C
470,28612,186,L4 IT,Excitatory,V1C
473,8235,189,L2/3 IT,Excitatory,V1C
478,13689,191,L2/3 IT,Excitatory,V1C
484,30669,189,SST,Inhibitory,V1C
487,6513,191,L2/3 IT,Excitatory,V1C
489,8942,192,SST,Inhibitory,V1C
490,20582,193,L6 IT Car3,Excitatory,V1C
491,22668,192,PVALB,Inhibitory,V1C
494,5312,195,Astro,Non-neuronal,V1C
495,6795,193,PVALB,Inhibitory,V1C
500,4695,196,L2/3 IT,Excitatory,V1C
502,7764,196,L2/3 IT,Excitatory,V1C
503,13483,196,Astro,Non-neuronal,V1C
504,14063,196,VIP,Inhibitory,V1C
506,14724,195,L2/3 IT,Excitatory,V1C
508,15782,196,Astro,Non-neuronal,V1C
509,18516,195,L2/3 IT,Excitatory,V1C
511,21120,196,LAMP5,Inhibitory,V1C
516,13011,197,L2/3 IT,Excitatory,V1C
517,18152,198,L2/3 IT,Excitatory,V1C
518,21291,197,Astro,Non-neuronal,V1C
519,30357,198,Micro/PVM,Non-neuronal,V1C
525,22015,198,Astro,Non-neuronal,V1C
527,29938,199,Endo,Non-neuronal,V1C
533,13128,200,L2/3 IT,Excitatory,V1C
542,5797,202,Astro,Non-neuronal,V1C
543,18331,203,L4 IT,Excitatory,V1C
545,29697,202,Astro,Non-neuronal,V1C
546,33048,202,L2/3 IT,Excitatory,V1C
549,18121,204,SST,Inhibitory,V1C
550,20130,204,L2/3 IT,Excitatory,V1C
552,27612,204,L4 IT,Excitatory,V1C
553,29506,205,Astro,Non-neuronal,V1C
554,4941,205,L2/3 IT,Excitatory,V1C
556,16345,206,L2/3 IT,Excitatory,V1C
557,24323,205,L2/3 IT,Excitatory,V1C
565,22428,207,VIP,Inhibitory,V1C
567,30280,207,L4 IT,Excitatory,V1C
568,31378,208,L2/3 IT,Excitatory,V1C
574,27952,210,L4 IT,Excitatory,V1C
575,28653,210,L2/3 IT,Excitatory,V1C
582,6246,213,L2/3 IT,Excitatory,V1C
583,8305,217,OPC,Non-neuronal,V1C
584,29239,213,Astro,Non-neuronal,V1C
588,16902,215,L4 IT,Excitatory,V1C
589,17613,215,LAMP5,Inhibitory,V1C
591,26625,214,Astro,Non-neuronal,V1C
596,8081,216,L2/3 IT,Excitatory,V1C
599,22746,216,LAMP5,Inhibitory,V1C
601,24818,217,Astro,Non-neuronal,V1C
602,27024,216,Astro,Non-neuronal,V1C
606,30774,217,VLMC,Non-neuronal,V1C
610,21629,217,L2/3 IT,Excitatory,V1C
612,22834,218,L2/3 IT,Excitatory,V1C
618,5348,220,L2/3 IT,Excitatory,V1C
623,9465,221,L2/3 IT,Excitatory,V1C
625,12324,220,L2/3 IT,Excitatory,V1C
626,16065,220,L2/3 IT,Excitatory,V1C
630,22656,222,L4 IT,Excitatory,V1C
631,10758,223,L2/3 IT,Excitatory,V1C
632,12051,224,Astro,Non-neuronal,V1C
633,21923,224,Astro,Non-neuronal,V1C
634,23875,225,L2/3 IT,Excitatory,V1C
641,13105,226,VIP,Inhibitory,V1C
642,14846,226,L2/3 IT,Excitatory,V1C
644,21254,225,L2/3 IT,Excitatory,V1C
645,24376,225,OPC,Non-neuronal,V1C
650,33015,226,Micro/PVM,Non-neuronal,V1C
654,4457,228,Micro/PVM,Non-neuronal,V1C
658,15192,227,L2/3 IT,Excitatory,V1C
659,22600,228,Astro,Non-neuronal,V1C
660,25255,228,OPC,Non-neuronal,V1C
661,26848,227,Astro,Non-neuronal,V1C
662,30927,228,Micro/PVM,Non-neuronal,V1C
667,32200,229,Astro,Non-neuronal,V1C
671,7993,231,L2/3 IT,Excitatory,V1C
673,10906,230,L2/3 IT,Excitatory,V1C
679,11335,232,VIP,Inhibitory,V1C
681,17464,233,L4 IT,Excitatory,V1C
682,17713,233,L2/3 IT,Excitatory,V1C
683,18958,233,L2/3 IT,Excitatory,V1C
684,21284,233,L2/3 IT,Excitatory,V1C
686,25552,233,L4 IT,Excitatory,V1C
688,28148,232,Micro/PVM,Non-neuronal,V1C
689,7149,233,L2/3 IT,Excitatory,V1C
693,5894,235,Astro,Non-neuronal,V1C
695,17433,235,Micro/PVM,Non-neuronal,V1C
696,21397,235,SNCG,Inhibitory,V1C
697,27545,236,L2/3 IT,Excitatory,V1C
704,14727,238,L2/3 IT,Excitatory,V1C
705,18248,238,L4 IT,Excitatory,V1C
706,28091,238,L4 IT,Excitatory,V1C
707,31195,238,VLMC,Non-neuronal,V1C
708,31636,238,L4 IT,Excitatory,V1C
712,20023,240,L2/3 IT,Excitatory,V1C
716,7831,242,L2/3 IT,Excitatory,V1C
717,11922,242,L2/3 IT,Excitatory,V1C
719,13498,242,L2/3 IT,Excitatory,V1C
720,23427,242,L4 IT,Excitatory,V1C
722,22359,243,Astro,Non-neuronal,V1C
723,22682,242,Oligo,Non-neuronal,V1C
729,33350,243,L4 IT,Excitatory,V1C
733,22384,246,L2/3 IT,Excitatory,V1C
734,25355,245,L4 IT,Excitatory,V1C
740,5990,246,L2/3 IT,Excitatory,V1C
743,12804,247,L2/3 IT,Excitatory,V1C
744,14232,248,L2/3 IT,Excitatory,V1C
745,15943,246,Astro,Non-neuronal,V1C
746,5720,248,L2/3 IT,Excitatory,V1C
747,5788,246,Astro,Non-neuronal,V1C
749,8779,249,L2/3 IT,Excitatory,V1C
751,16413,248,L2/3 IT,Excitatory,V1C
754,28959,248,Oligo,Non-neuronal,V1C
756,18228,249,VIP,Inhibitory,V1C
760,3803,253,Astro,Non-neuronal,V1C
763,21389,252,L4 IT,Excitatory,V1C
765,25907,253,L2/3 IT,Excitatory,V1C
766,29066,252,L2/3 IT,Excitatory,V1C
768,6135,253,L2/3 IT,Excitatory,V1C
770,17899,253,VIP,Inhibitory,V1C
771,18544,254,L4 IT,Excitatory,V1C
773,25731,254,L4 IT,Excitatory,V1C
780,7756,257,Astro,Non-neuronal,V1C
781,9269,257,Micro/PVM,Non-neuronal,V1C
783,14758,257,VIP,Inhibitory,V1C
786,25113,257,Micro/PVM,Non-neuronal,V1C
787,26220,257,Astro,Non-neuronal,V1C
789,8855,258,L2/3 IT,Excitatory,V1C
790,11323,259,L2/3 IT,Excitatory,V1C
792,33218,259,Oligo,Non-neuronal,V1C
793,8958,260,L2/3 IT,Excitatory,V1C
794,11812,261,L2/3 IT,Excitatory,V1C
796,33189,261,L4 IT,Excitatory,V1C
798,7860,261,L2/3 IT,Excitatory,V1C
800,23132,262,L2/3 IT,Excitatory,V1C
803,29171,263,L4 IT,Excitatory,V1C
809,16976,265,L2/3 IT,Excitatory,V1C
810,20274,264,L2/3 IT,Excitatory,V1C
815,7413,267,L2/3 IT,Excitatory,V1C
816,7541,266,L2/3 IT,Excitatory,V1C
818,19848,266,L2/3 IT,Excitatory,V1C
819,20737,266,LAMP5,Inhibitory,V1C
821,29133,266,L4 IT,Excitatory,V1C
822,29406,264,Chandelier,Inhibitory,V1C
836,31148,269,L4 IT,Excitatory,V1C
840,17867,271,Oligo,Non-neuronal,V1C
842,20647,271,LAMP5,Inhibitory,V1C
844,21706,273,L2/3 IT,Excitatory,V1C
845,5116,275,L2/3 IT,Excitatory,V1C
846,11129,276,L2/3 IT,Excitatory,V1C
847,14584,275,L2/3 IT,Excitatory,V1C
848,18645,275,L2/3 IT,Excitatory,V1C
849,19138,275,L2/3 IT,Excitatory,V1C
852,31533,275,L4 IT,Excitatory,V1C
853,31990,274,L4 IT,Excitatory,V1C
854,11474,276,L4 IT,Excitatory,V1C
855,14714,276,L4 IT,Excitatory,V1C
856,17164,276,VIP,Inhibitory,V1C
857,29997,276,L4 IT,Excitatory,V1C
859,11409,278,Micro/PVM,Non-neuronal,V1C
860,13389,277,Astro,Non-neuronal,V1C
861,17981,280,L2/3 IT,Excitatory,V1C
862,26117,277,Astro,Non-neuronal,V1C
863,30207,279,L2/3 IT,Excitatory,V1C
866,13675,280,L2/3 IT,Excitatory,V1C
870,30689,279,L2/3 IT,Excitatory,V1C
876,27051,282,L2/3 IT,Excitatory,V1C
881,13808,283,L2/3 IT,Excitatory,V1C
884,29480,284,Micro/PVM,Non-neuronal,V1C
885,9861,285,PVALB,Inhibitory,V1C
886,10303,285,L2/3 IT,Excitatory,V1C
888,30344,286,L4 IT,Excitatory,V1C
890,10908,287,L2/3 IT,Excitatory,V1C
891,16529,286,L2/3 IT,Excitatory,V1C
892,18594,287,VIP,Inhibitory,V1C
894,24696,287,Micro/PVM,Non-neuronal,V1C
897,4768,289,L2/3 IT,Excitatory,V1C
904,26192,289,L4 IT,Excitatory,V1C
905,27869,288,L4 IT,Excitatory,V1C
907,30400,290,Micro/PVM,Non-neuronal,V1C
910,15317,290,OPC,Non-neuronal,V1C
919,8037,293,PAX6,Inhibitory,V1C
920,12528,293,Micro/PVM,Non-neuronal,V1C
921,12648,292,L4 IT,Excitatory,V1C
922,15210,292,Micro/PVM,Non-neuronal,V1C
923,16914,292,L2/3 IT,Excitatory,V1C
924,17196,293,L2/3 IT,Excitatory,V1C
925,20885,293,Astro,Non-neuronal,V1C
926,22761,292,L6 IT,Excitatory,V1C
928,24100,292,L4 IT,Excitatory,V1C
933,14110,294,L2/3 IT,Excitatory,V1C
935,17664,294,SST,Inhibitory,V1C
937,31909,294,Astro,Non-neuronal,V1C
938,33525,294,Oligo,Non-neuronal,V1C
940,15806,296,L2/3 IT,Excitatory,V1C
944,8891,299,L2/3 IT,Excitatory,V1C
945,17476,297,SST,Inhibitory,V1C
946,18540,297,SNCG,Inhibitory,V1C
947,24354,298,SST,Inhibitory,V1C
954,12680,300,VIP,Inhibitory,V1C
955,17702,300,SNCG,Inhibitory,V1C
957,20762,300,VLMC,Non-neuronal,V1C
958,27605,300,Astro,Non-neuronal,V1C
959,29507,299,L2/3 IT,Excitatory,V1C
960,29706,299,L4 IT,Excitatory,V1C
962,4932,302,L2/3 IT,Excitatory,V1C
963,16293,301,L4 IT,Excitatory,V1C
966,22509,301,L4 IT,Excitatory,V1C
971,7418,302,L2/3 IT,Excitatory,V1C
972,10632,304,Astro,Non-neuronal,V1C
973,26604,303,L6 IT,Excitatory,V1C
975,28465,303,Chandelier,Inhibitory,V1C
979,9086,304,Astro,Non-neuronal,V1C
981,11958,305,L2/3 IT,Excitatory,V1C
982,20590,305,Astro,Non-neuronal,V1C
983,32225,304,L2/3 IT,Excitatory,V1C
984,11855,306,LAMP5,Inhibitory,V1C
986,13623,306,Astro,Non-neuronal,V1C
989,21002,306,L2/3 IT,Excitatory,V1C
994,13555,308,L2/3 IT,Excitatory,V1C
995,14078,308,L2/3 IT,Excitatory,V1C
996,16018,308,Micro/PVM,Non-neuronal,V1C
997,19147,307,L2/3 IT,Excitatory,V1C
1001,29582,308,Micro/PVM,Non-neuronal,V1C
1006,15765,311,L4 IT,Excitatory,V1C
1007,18437,309,L6 IT,Excitatory,V1C
1008,21624,310,L2/3 IT,Excitatory,V1C
1020,12158,315,L2/3 IT,Excitatory,V1C
1022,19170,315,VIP,Inhibitory,V1C
1025,26912,315,Astro,Non-neuronal,V1C
1029,19103,316,Endo,Non-neuronal,V1C
1033,5342,320,L2/3 IT,Excitatory,V1C
1034,11626,319,L4 IT,Excitatory,V1C
1036,23883,318,L2/3 IT,Excitatory,V1C
1040,18966,321,L2/3 IT,Excitatory,V1C
1041,21745,321,L2/3 IT,Excitatory,V1C
1042,24479,319,L2/3 IT,Excitatory,V1C
1043,7240,323,L2/3 IT,Excitatory,V1C
1046,21212,323,L4 IT,Excitatory,V1C
1050,30603,322,L4 IT,Excitatory,V1C
1053,10318,325,L2/3 IT,Excitatory,V1C
1055,16691,325,Astro,Non-neuronal,V1C
1059,32072,324,L2/3 IT,Excitatory,V1C
1061,33325,324,L4 IT,Excitatory,V1C
1069,6628,328,L2/3 IT,Excitatory,V1C
1072,30107,329,SST,Inhibitory,V1C
1075,7397,329,L2/3 IT,Excitatory,V1C
1077,13081,329,SNCG,Inhibitory,V1C
1078,13366,329,L2/3 IT,Excitatory,V1C
1079,14957,329,L2/3 IT,Excitatory,V1C
1082,25852,330,L4 IT,Excitatory,V1C
1087,13832,331,L2/3 IT,Excitatory,V1C
1088,21595,332,LAMP5,Inhibitory,V1C
1093,5967,333,L2/3 IT,Excitatory,V1C
1094,6516,331,L2/3 IT,Excitatory,V1C
1095,7211,333,L2/3 IT,Excitatory,V1C
1097,19827,333,L2/3 IT,Excitatory,V1C
1101,27711,333,Astro,Non-neuronal,V1C
1107,9575,335,L2/3 IT,Excitatory,V1C
1115,5844,337,L2/3 IT,Excitatory,V1C
1117,11699,337,L4 IT,Excitatory,V1C
1118,13190,337,L2/3 IT,Excitatory,V1C
1121,28866,336,L2/3 IT,Excitatory,V1C
1123,9383,338,L2/3 IT,Excitatory,V1C
1126,21500,338,L4 IT,Excitatory,V1C
1128,23666,339,L4 IT,Excitatory,V1C
1129,29263,339,L2/3 IT,Excitatory,V1C
1132,17336,339,Astro,Non-neuronal,V1C
1139,8633,341,L2/3 IT,Excitatory,V1C
1141,19674,342,L2/3 IT,Excitatory,V1C
1145,5603,343,L2/3 IT,Excitatory,V1C
1147,15603,344,L2/3 IT,Excitatory,V1C
1153,20653,346,SST,Inhibitory,V1C
1155,28213,346,L4 IT,Excitatory,V1C
1157,29440,346,Micro/PVM,Non-neuronal,V1C
1161,12453,347,SST,Inhibitory,V1C
1162,14805,346,Astro,Non-neuronal,V1C
1164,16255,351,Micro/PVM,Non-neuronal,V1C
1166,17516,347,Astro,Non-neuronal,V1C
1169,19850,347,L2/3 IT,Excitatory,V1C
1173,21020,350,L2/3 IT,Excitatory,V1C
1175,32357,348,OPC,Non-neuronal,V1C
1180,19308,350,L4 IT,Excitatory,V1C
1187,30559,351,Micro/PVM,Non-neuronal,V1C
1196,18796,355,L2/3 IT,Excitatory,V1C
1207,21960,359,L4 IT,Excitatory,V1C
1212,6836,359,L2/3 IT,Excitatory,V1C
1214,15431,360,L4 IT,Excitatory,V1C
1215,15586,360,VIP,Inhibitory,V1C
1217,18085,360,L2/3 IT,Excitatory,V1C
1219,29883,360,L4 IT,Excitatory,V1C
1222,4150,361,Astro,Non-neuronal,V1C
1225,17143,361,L2/3 IT,Excitatory,V1C
1226,17636,361,L4 IT,Excitatory,V1C
1228,19224,361,OPC,Non-neuronal,V1C
1233,33872,361,Astro,Non-neuronal,V1C
1234,7173,364,L2/3 IT,Excitatory,V1C
1235,13113,364,L6B,Excitatory,V1C
1236,18669,363,OPC,Non-neuronal,V1C
1237,19744,362,L2/3 IT,Excitatory,V1C
1244,17864,365,L4 IT,Excitatory,V1C
1246,20178,365,L2/3 IT,Excitatory,V1C
1247,28180,365,L2/3 IT,Excitatory,V1C
1250,5122,366,L2/3 IT,Excitatory,V1C
1252,14604,366,OPC,Non-neuronal,V1C
1254,15496,367,L2/3 IT,Excitatory,V1C
1255,19904,366,L2/3 IT,Excitatory,V1C
1266,29709,369,L4 IT,Excitatory,V1C
1269,16361,370,L4 IT,Excitatory,V1C
1271,27433,369,Micro/PVM,Non-neuronal,V1C
1275,12222,372,L2/3 IT,Excitatory,V1C
1276,20676,371,Astro,Non-neuronal,V1C
1278,18433,374,Astro,Non-neuronal,V1C
1279,23707,373,L4 IT,Excitatory,V1C
1280,28866,373,L2/3 IT,Excitatory,V1C
1281,30837,375,L4 IT,Excitatory,V1C
1285,6065,377,L2/3 IT,Excitatory,V1C
1286,13658,375,L2/3 IT,Excitatory,V1C
1287,15298,375,L2/3 IT,Excitatory,V1C
1289,25148,375,L4 IT,Excitatory,V1C
1294,18640,377,L2/3 IT,Excitatory,V1C
1295,21836,377,L4 IT,Excitatory,V1C
1296,29504,377,L2/3 IT,Excitatory,V1C
1298,33095,375,L2/3 IT,Excitatory,V1C
1299,34516,377,Astro,Non-neuronal,V1C
1300,3879,380,L2/3 IT,Excitatory,V1C
1305,20738,379,L2/3 IT,Excitatory,V1C
1311,22922,380,Astro,Non-neuronal,V1C
1321,8255,383,OPC,Non-neuronal,V1C
1324,16187,382,L2/3 IT,Excitatory,V1C
1326,21510,382,L2/3 IT,Excitatory,V1C
1328,30490,381,Astro,Non-neuronal,V1C
1329,30591,382,L2/3 IT,Excitatory,V1C
1334,25280,384,Micro/PVM,Non-neuronal,V1C
1335,28562,385,L4 IT,Excitatory,V1C
1336,29683,383,L5 IT,Excitatory,V1C
1340,10664,386,L2/3 IT,Excitatory,V1C
1343,24257,385,L4 IT,Excitatory,V1C
1347,15438,389,PAX6,Inhibitory,V1C
1352,24373,389,Astro,Non-neuronal,V1C
1354,31591,388,L4 IT,Excitatory,V1C
1358,8365,390,L2/3 IT,Excitatory,V1C
1360,26402,389,L4 IT,Excitatory,V1C
1370,12537,394,LAMP5,Inhibitory,V1C
1371,14129,394,L2/3 IT,Excitatory,V1C
1375,28792,393,L6 IT,Excitatory,V1C
1381,16363,395,OPC,Non-neuronal,V1C
1383,17867,395,L4 IT,Excitatory,V1C
1386,13723,397,L2/3 IT,Excitatory,V1C
1387,14349,396,VLMC,Non-neuronal,V1C
1391,30272,400,Astro,Non-neuronal,V1C
1394,18108,398,L2/3 IT,Excitatory,V1C
1400,28394,398,Chandelier,Inhibitory,V1C
1408,16782,399,L2/3 IT,Excitatory,V1C
1409,20607,401,Micro/PVM,Non-neuronal,V1C
1412,28728,399,L4 IT,Excitatory,V1C
1413,28912,400,L2/3 IT,Excitatory,V1C
1414,12033,403,L2/3 IT,Excitatory,V1C
1416,17688,403,Astro,Non-neuronal,V1C
1417,20807,401,Micro/PVM,Non-neuronal,V1C
1421,9924,404,L2/3 IT,Excitatory,V1C
1423,22468,404,L2/3 IT,Excitatory,V1C
1427,31856,404,L4 IT,Excitatory,V1C
1432,17155,406,VIP,Inhibitory,V1C
1434,33653,406,Astro,Non-neuronal,V1C
1437,9430,408,L2/3 IT,Excitatory,V1C
1444,5009,409,L2/3 IT,Excitatory,V1C
1445,18504,409,L2/3 IT,Excitatory,V1C
1446,25903,409,L4 IT,Excitatory,V1C
1448,30494,409,Astro,Non-neuronal,V1C
1451,16451,411,VIP,Inhibitory,V1C
1460,15435,413,L2/3 IT,Excitatory,V1C
1461,17500,413,Micro/PVM,Non-neuronal,V1C
1462,20383,412,L2/3 IT,Excitatory,V1C
1465,28241,412,L2/3 IT,Excitatory,V1C
1467,5871,415,L2/3 IT,Excitatory,V1C
1468,9286,413,L2/3 IT,Excitatory,V1C
1479,6224,417,L2/3 IT,Excitatory,V1C
1480,10402,415,L4 IT,Excitatory,V1C
1482,14689,416,Astro,Non-neuronal,V1C
1489,15549,418,SNCG,Inhibitory,V1C
1491,11405,420,L2/3 IT,Excitatory,V1C
1493,16212,420,L6 CT,Excitatory,V1C
1494,20245,419,Astro,Non-neuronal,V1C
1497,29786,419,OPC,Non-neuronal,V1C
1509,31314,423,Astro,Non-neuronal,V1C
1511,33295,424,L2/3 IT,Excitatory,V1C
1514,6169,425,VIP,Inhibitory,V1C
1523,5542,427,L2/3 IT,Excitatory,V1C
1525,8660,426,Chandelier,Inhibitory,V1C
1526,16272,426,L2/3 IT,Excitatory,V1C
1528,19009,427,L2/3 IT,Excitatory,V1C
1529,20216,426,L2/3 IT,Excitatory,V1C
1532,29350,427,L2/3 IT,Excitatory,V1C
1533,31957,427,L4 IT,Excitatory,V1C
1536,18068,429,L2/3 IT,Excitatory,V1C
1541,5238,430,L2/3 IT,Excitatory,V1C
1543,17877,431,L4 IT,Excitatory,V1C
1544,20118,430,L2/3 IT,Excitatory,V1C
1547,31427,430,L4 IT,Excitatory,V1C
1551,17127,431,L2/3 IT,Excitatory,V1C
