cell_label,x,y,celltype_F,celltype_F_class,area
2,5719,13,Micro/PVM,Non-neuronal,S1C
4,7052,16,LAMP5,Inhibitory,S1C
7,5454,21,Micro/PVM,Non-neuronal,S1C
9,7330,25,Oligo,Non-neuronal,S1C
20,8464,40,Astro,Non-neuronal,S1C
21,10771,38,Oligo,Non-neuronal,S1C
28,6735,48,OPC,Non-neuronal,S1C
30,6831,50,Astro,Non-neuronal,S1C
33,5995,55,Astro,Non-neuronal,S1C
38,10892,63,Oligo,Non-neuronal,S1C
40,11693,65,LAMP5,Inhibitory,S1C
44,4579,82,Astro,Non-neuronal,S1C
45,8154,83,Astro,Non-neuronal,S1C
46,11211,85,Oligo,Non-neuronal,S1C
49,8303,88,Astro,Non-neuronal,S1C
50,11149,86,SNCG,Inhibitory,S1C
51,10922,83,Oligo,Non-neuronal,S1C
55,8707,96,PAX6,Inhibitory,S1C
58,7404,105,Astro,Non-neuronal,S1C
59,10086,100,Oligo,Non-neuronal,S1C
60,11308,100,LAMP5 LHX6,Inhibitory,S1C
68,5685,118,OPC,Non-neuronal,S1C
69,6927,116,Oligo,Non-neuronal,S1C
70,9087,121,Micro/PVM,Non-neuronal,S1C
73,9890,127,LAMP5,Inhibitory,S1C
75,7846,134,L2/3 IT,Excitatory,S1C
76,7797,133,OPC,Non-neuronal,S1C
77,10119,133,Oligo,Non-neuronal,S1C
78,8574,135,Astro,Non-neuronal,S1C
79,5965,140,VLMC,Non-neuronal,S1C
82,6356,147,Astro,Non-neuronal,S1C
86,11873,147,Oligo,Non-neuronal,S1C
92,10505,154,L2/3 IT,Excitatory,S1C
95,5769,159,Oligo,Non-neuronal,S1C
102,6428,173,OPC,Non-neuronal,S1C
107,6552,179,Astro,Non-neuronal,S1C
108,7941,179,L2/3 IT,Excitatory,S1C
113,4887,182,Oligo,Non-neuronal,S1C
117,6014,185,Micro/PVM,Non-neuronal,S1C
123,4992,191,Micro/PVM,Non-neuronal,S1C
126,5733,192,LAMP5,Inhibitory,S1C
129,11675,198,Astro,Non-neuronal,S1C
143,11876,224,L2/3 IT,Excitatory,S1C
144,9497,226,PAX6,Inhibitory,S1C
145,6438,234,L2/3 IT,Excitatory,S1C
149,7197,240,Micro/PVM,Non-neuronal,S1C
153,7967,252,L2/3 IT,Excitatory,S1C
154,4841,256,VLMC,Non-neuronal,S1C
155,5149,255,Astro,Non-neuronal,S1C
156,6993,256,L2/3 IT,Excitatory,S1C
161,11973,269,Oligo,Non-neuronal,S1C
168,10804,283,OPC,Non-neuronal,S1C
171,8475,291,Astro,Non-neuronal,S1C
172,8591,291,PAX6,Inhibitory,S1C
176,11561,293,L2/3 IT,Excitatory,S1C
177,4932,295,Astro,Non-neuronal,S1C
182,8808,297,Endo,Non-neuronal,S1C
183,4874,300,Astro,Non-neuronal,S1C
185,6294,302,Micro/PVM,Non-neuronal,S1C
188,5385,303,OPC,Non-neuronal,S1C
190,9449,306,L2/3 IT,Excitatory,S1C
197,9349,311,Astro,Non-neuronal,S1C
200,4687,319,VIP,Inhibitory,S1C
201,10102,318,Oligo,Non-neuronal,S1C
203,6613,318,L2/3 IT,Excitatory,S1C
204,8368,320,Micro/PVM,Non-neuronal,S1C
207,5830,322,L2/3 IT,Excitatory,S1C
211,4586,328,L2/3 IT,Excitatory,S1C
215,5042,329,L2/3 IT,Excitatory,S1C
217,4734,332,L2/3 IT,Excitatory,S1C
218,5691,328,L2/3 IT,Excitatory,S1C
225,5195,341,Astro,Non-neuronal,S1C
227,5875,347,L2/3 IT,Excitatory,S1C
231,4898,352,Astro,Non-neuronal,S1C
232,5327,352,L2/3 IT,Excitatory,S1C
238,7788,357,Astro,Non-neuronal,S1C
239,5726,361,Micro/PVM,Non-neuronal,S1C
241,6162,361,L2/3 IT,Excitatory,S1C
242,5593,362,L2/3 IT,Excitatory,S1C
243,6655,364,L2/3 IT,Excitatory,S1C
247,7236,377,Astro,Non-neuronal,S1C
248,7213,378,Astro,Non-neuronal,S1C
249,11875,378,L2/3 IT,Excitatory,S1C
250,6947,382,PAX6,Inhibitory,S1C
253,12185,382,Oligo,Non-neuronal,S1C
257,10957,389,Astro,Non-neuronal,S1C
264,5086,395,SST,Inhibitory,S1C
266,6462,396,L2/3 IT,Excitatory,S1C
267,10031,397,LAMP5,Inhibitory,S1C
268,11079,397,PAX6,Inhibitory,S1C
275,7040,408,Micro/PVM,Non-neuronal,S1C
277,6958,414,SNCG,Inhibitory,S1C
285,5429,421,Astro,Non-neuronal,S1C
289,8268,428,Micro/PVM,Non-neuronal,S1C
292,10801,428,L2/3 IT,Excitatory,S1C
296,6405,436,L2/3 IT,Excitatory,S1C
302,7506,449,Astro,Non-neuronal,S1C
304,7388,452,OPC,Non-neuronal,S1C
308,6560,462,L2/3 IT,Excitatory,S1C
310,8485,461,L2/3 IT,Excitatory,S1C
312,6936,463,Micro/PVM,Non-neuronal,S1C
314,4666,465,L2/3 IT,Excitatory,S1C
315,8912,466,L2/3 IT,Excitatory,S1C
319,5403,472,L2/3 IT,Excitatory,S1C
321,7803,473,L2/3 IT,Excitatory,S1C
324,5697,474,SST,Inhibitory,S1C
325,10144,473,Astro,Non-neuronal,S1C
328,5639,484,L2/3 IT,Excitatory,S1C
329,10492,484,L2/3 IT,Excitatory,S1C
330,10583,494,L4 IT,Excitatory,S1C
332,10838,492,Astro,Non-neuronal,S1C
336,9038,495,Astro,Non-neuronal,S1C
338,6891,498,Chandelier,Inhibitory,S1C
342,8255,501,Micro/PVM,Non-neuronal,S1C
345,6445,500,Astro,Non-neuronal,S1C
347,4942,502,OPC,Non-neuronal,S1C
348,4987,502,Micro/PVM,Non-neuronal,S1C
349,8793,505,LAMP5,Inhibitory,S1C
350,8004,507,L2/3 IT,Excitatory,S1C
353,4644,516,L2/3 IT,Excitatory,S1C
354,9313,516,Micro/PVM,Non-neuronal,S1C
357,6285,523,Micro/PVM,Non-neuronal,S1C
361,7612,525,L2/3 IT,Excitatory,S1C
366,5501,531,L2/3 IT,Excitatory,S1C
368,5257,538,L2/3 IT,Excitatory,S1C
372,5781,543,L2/3 IT,Excitatory,S1C
373,6252,543,Oligo,Non-neuronal,S1C
376,4803,546,Astro,Non-neuronal,S1C
380,5128,549,L2/3 IT,Excitatory,S1C
382,9759,552,Astro,Non-neuronal,S1C
386,7276,565,Micro/PVM,Non-neuronal,S1C
388,4975,569,VLMC,Non-neuronal,S1C
393,9848,577,Astro,Non-neuronal,S1C
394,4446,579,L2/3 IT,Excitatory,S1C
405,8099,588,Micro/PVM,Non-neuronal,S1C
407,6284,592,L2/3 IT,Excitatory,S1C
409,11286,596,SNCG,Inhibitory,S1C
411,6894,598,L2/3 IT,Excitatory,S1C
412,7734,598,L2/3 IT,Excitatory,S1C
416,6047,603,Micro/PVM,Non-neuronal,S1C
418,7870,603,L2/3 IT,Excitatory,S1C
419,6366,604,Astro,Non-neuronal,S1C
422,8696,612,SNCG,Inhibitory,S1C
425,6931,620,Astro,Non-neuronal,S1C
429,7207,624,L2/3 IT,Excitatory,S1C
432,6670,632,L2/3 IT,Excitatory,S1C
435,6749,640,Astro,Non-neuronal,S1C
437,6174,642,Micro/PVM,Non-neuronal,S1C
438,4552,645,Micro/PVM,Non-neuronal,S1C
439,7296,643,Astro,Non-neuronal,S1C
441,5674,645,L2/3 IT,Excitatory,S1C
442,6045,645,LAMP5 LHX6,Inhibitory,S1C
444,10425,652,Micro/PVM,Non-neuronal,S1C
445,4510,648,Oligo,Non-neuronal,S1C
446,9036,655,OPC,Non-neuronal,S1C
447,12079,656,Micro/PVM,Non-neuronal,S1C
452,4809,662,Astro,Non-neuronal,S1C
453,5176,666,SST,Inhibitory,S1C
456,4510,675,Endo,Non-neuronal,S1C
460,7513,675,L2/3 IT,Excitatory,S1C
462,5213,674,L2/3 IT,Excitatory,S1C
465,11567,676,Astro,Non-neuronal,S1C
468,6566,683,L2/3 IT,Excitatory,S1C
470,11598,685,Astro,Non-neuronal,S1C
472,11505,691,Micro/PVM,Non-neuronal,S1C
477,5140,702,Oligo,Non-neuronal,S1C
484,7190,712,PAX6,Inhibitory,S1C
485,8212,713,L2/3 IT,Excitatory,S1C
487,5880,715,L2/3 IT,Excitatory,S1C
488,7466,716,Micro/PVM,Non-neuronal,S1C
490,10518,717,Micro/PVM,Non-neuronal,S1C
493,7915,727,SNCG,Inhibitory,S1C
494,8292,729,L2/3 IT,Excitatory,S1C
498,11168,737,LAMP5,Inhibitory,S1C
499,4921,740,Endo,Non-neuronal,S1C
501,9756,742,Micro/PVM,Non-neuronal,S1C
502,5006,744,Astro,Non-neuronal,S1C
504,5812,746,Oligo,Non-neuronal,S1C
508,9350,756,L2/3 IT,Excitatory,S1C
509,5039,756,Astro,Non-neuronal,S1C
512,11445,756,L5/6 NP,Excitatory,S1C
514,11130,767,VLMC,Non-neuronal,S1C
515,6790,774,SST,Inhibitory,S1C
516,9546,776,PAX6,Inhibitory,S1C
517,7110,782,Astro,Non-neuronal,S1C
518,5368,783,L2/3 IT,Excitatory,S1C
519,7792,783,L2/3 IT,Excitatory,S1C
522,4969,787,Astro,Non-neuronal,S1C
528,8665,800,L2/3 IT,Excitatory,S1C
529,10006,801,Oligo,Non-neuronal,S1C
530,11872,802,Astro,Non-neuronal,S1C
532,8078,807,SST,Inhibitory,S1C
535,8121,808,LAMP5,Inhibitory,S1C
538,11388,818,Astro,Non-neuronal,S1C
540,9394,820,L2/3 IT,Excitatory,S1C
546,5415,835,L5 ET,Excitatory,S1C
548,7216,836,Micro/PVM,Non-neuronal,S1C
550,11860,836,Astro,Non-neuronal,S1C
552,9054,841,LAMP5,Inhibitory,S1C
553,11335,840,Micro/PVM,Non-neuronal,S1C
554,7362,844,L2/3 IT,Excitatory,S1C
556,12062,846,Astro,Non-neuronal,S1C
560,10716,850,Micro/PVM,Non-neuronal,S1C
562,4778,853,Micro/PVM,Non-neuronal,S1C
564,5973,854,Oligo,Non-neuronal,S1C
565,8579,854,L5 IT,Excitatory,S1C
566,8781,853,L2/3 IT,Excitatory,S1C
567,9940,855,L2/3 IT,Excitatory,S1C
572,9307,863,Astro,Non-neuronal,S1C
574,7718,871,L2/3 IT,Excitatory,S1C
575,4886,867,LAMP5,Inhibitory,S1C
578,8516,870,PAX6,Inhibitory,S1C
579,2731,871,L2/3 IT,Excitatory,S1C
582,10410,874,Astro,Non-neuronal,S1C
583,4479,872,Astro,Non-neuronal,S1C
584,6253,873,Oligo,Non-neuronal,S1C
587,4515,875,Astro,Non-neuronal,S1C
591,8186,874,L2/3 IT,Excitatory,S1C
592,3907,880,L2/3 IT,Excitatory,S1C
597,3707,887,SST,Inhibitory,S1C
599,7865,884,L2/3 IT,Excitatory,S1C
601,6530,888,L2/3 IT,Excitatory,S1C
602,3940,893,Astro,Non-neuronal,S1C
603,7095,893,L2/3 IT,Excitatory,S1C
606,7823,893,SST,Inhibitory,S1C
609,9057,900,PVALB,Inhibitory,S1C
614,3913,906,L2/3 IT,Excitatory,S1C
615,9686,906,L2/3 IT,Excitatory,S1C
618,6708,913,Micro/PVM,Non-neuronal,S1C
620,7918,913,L2/3 IT,Excitatory,S1C
625,7977,916,VIP,Inhibitory,S1C
626,6577,919,Micro/PVM,Non-neuronal,S1C
630,9029,923,L2/3 IT,Excitatory,S1C
633,4513,924,Astro,Non-neuronal,S1C
634,8858,923,L2/3 IT,Excitatory,S1C
637,8609,927,Oligo,Non-neuronal,S1C
639,2705,930,L2/3 IT,Excitatory,S1C
644,12404,933,Astro,Non-neuronal,S1C
645,7875,934,L2/3 IT,Excitatory,S1C
648,3982,937,PVALB,Inhibitory,S1C
651,6221,939,L6 CT,Excitatory,S1C
654,10292,938,OPC,Non-neuronal,S1C
657,11076,942,LAMP5,Inhibitory,S1C
658,12505,942,LAMP5,Inhibitory,S1C
663,5108,948,Chandelier,Inhibitory,S1C
665,14418,946,L2/3 IT,Excitatory,S1C
669,5140,955,Endo,Non-neuronal,S1C
671,4893,958,SST,Inhibitory,S1C
672,6346,959,L2/3 IT,Excitatory,S1C
673,6461,958,L2/3 IT,Excitatory,S1C
674,12659,958,Astro,Non-neuronal,S1C
677,7308,960,Oligo,Non-neuronal,S1C
679,11091,961,Astro,Non-neuronal,S1C
681,9603,963,L2/3 IT,Excitatory,S1C
684,3933,964,L2/3 IT,Excitatory,S1C
687,3822,969,L2/3 IT,Excitatory,S1C
689,2944,970,L2/3 IT,Excitatory,S1C
698,6798,974,L2/3 IT,Excitatory,S1C
699,10059,973,L2/3 IT,Excitatory,S1C
701,5432,975,VIP,Inhibitory,S1C
707,14104,982,Micro/PVM,Non-neuronal,S1C
712,12475,985,Astro,Non-neuronal,S1C
713,14358,986,L2/3 IT,Excitatory,S1C
728,10767,995,Astro,Non-neuronal,S1C
733,6049,997,Astro,Non-neuronal,S1C
737,3177,998,Astro,Non-neuronal,S1C
740,3472,1002,VIP,Inhibitory,S1C
742,6206,1005,OPC,Non-neuronal,S1C
747,10347,1009,L2/3 IT,Excitatory,S1C
748,4330,1012,L2/3 IT,Excitatory,S1C
750,9987,1015,Oligo,Non-neuronal,S1C
754,5997,1013,Astro,Non-neuronal,S1C
762,10548,1021,L2/3 IT,Excitatory,S1C
766,11471,1026,LAMP5,Inhibitory,S1C
767,10631,1028,L2/3 IT,Excitatory,S1C
770,10600,1031,Astro,Non-neuronal,S1C
774,8036,1032,Astro,Non-neuronal,S1C
776,7747,1035,Astro,Non-neuronal,S1C
777,12873,1032,Oligo,Non-neuronal,S1C
784,8652,1037,SST,Inhibitory,S1C
786,14410,1038,Astro,Non-neuronal,S1C
790,5962,1041,SNCG,Inhibitory,S1C
793,5827,1043,Astro,Non-neuronal,S1C
795,7830,1043,L2/3 IT,Excitatory,S1C
800,7896,1046,L2/3 IT,Excitatory,S1C
801,4023,1047,SNCG,Inhibitory,S1C
802,8300,1052,L2/3 IT,Excitatory,S1C
807,12759,1053,Oligo,Non-neuronal,S1C
814,9708,1056,Astro,Non-neuronal,S1C
815,12898,1059,Astro,Non-neuronal,S1C
817,6479,1060,L2/3 IT,Excitatory,S1C
819,9846,1062,LAMP5,Inhibitory,S1C
825,6989,1061,OPC,Non-neuronal,S1C
826,9469,1066,Micro/PVM,Non-neuronal,S1C
827,10322,1067,L2/3 IT,Excitatory,S1C
828,14143,1066,L2/3 IT,Excitatory,S1C
835,5742,1072,L2/3 IT,Excitatory,S1C
836,17340,1070,Oligo,Non-neuronal,S1C
839,7016,1078,L2/3 IT,Excitatory,S1C
842,7080,1074,SST,Inhibitory,S1C
843,13838,1080,Astro,Non-neuronal,S1C
844,8937,1076,SST,Inhibitory,S1C
845,12802,1077,OPC,Non-neuronal,S1C
847,12235,1076,OPC,Non-neuronal,S1C
851,14391,1085,Astro,Non-neuronal,S1C
852,3716,1086,Astro,Non-neuronal,S1C
854,6302,1087,LAMP5,Inhibitory,S1C
858,11291,1090,L2/3 IT,Excitatory,S1C
859,11470,1090,Astro,Non-neuronal,S1C
860,15721,1092,Micro/PVM,Non-neuronal,S1C
861,5604,1093,PVALB,Inhibitory,S1C
863,9568,1093,L2/3 IT,Excitatory,S1C
864,14356,1092,Oligo,Non-neuronal,S1C
869,13316,1095,Astro,Non-neuronal,S1C
870,2853,1098,VIP,Inhibitory,S1C
874,6094,1102,L2/3 IT,Excitatory,S1C
876,8385,1102,Astro,Non-neuronal,S1C
877,17166,1104,Oligo,Non-neuronal,S1C
878,17303,1103,SNCG,Inhibitory,S1C
882,6260,1109,Astro,Non-neuronal,S1C
884,17352,1107,L2/3 IT,Excitatory,S1C
891,5778,1117,Astro,Non-neuronal,S1C
896,7429,1123,Astro,Non-neuronal,S1C
898,11065,1124,L2/3 IT,Excitatory,S1C
901,4316,1125,L2/3 IT,Excitatory,S1C
902,4909,1125,Astro,Non-neuronal,S1C
910,11136,1133,SNCG,Inhibitory,S1C
913,7692,1144,L2/3 IT,Excitatory,S1C
915,7605,1137,L2/3 IT,Excitatory,S1C
916,6925,1138,Micro/PVM,Non-neuronal,S1C
917,7447,1139,Astro,Non-neuronal,S1C
921,9984,1140,Astro,Non-neuronal,S1C
923,11667,1142,Micro/PVM,Non-neuronal,S1C
924,5174,1142,L2/3 IT,Excitatory,S1C
929,3702,1149,Oligo,Non-neuronal,S1C
930,4585,1151,L2/3 IT,Excitatory,S1C
934,2738,1152,L2/3 IT,Excitatory,S1C
938,9204,1154,L2/3 IT,Excitatory,S1C
939,6798,1153,L2/3 IT,Excitatory,S1C
943,11064,1157,L2/3 IT,Excitatory,S1C
946,9036,1160,Astro,Non-neuronal,S1C
950,17632,1159,Astro,Non-neuronal,S1C
953,15772,1164,Micro/PVM,Non-neuronal,S1C
958,6057,1172,L2/3 IT,Excitatory,S1C
964,3697,1176,Astro,Non-neuronal,S1C
967,11891,1179,Oligo,Non-neuronal,S1C
970,9318,1178,VIP,Inhibitory,S1C
975,14209,1181,LAMP5,Inhibitory,S1C
979,11928,1184,L5 ET,Excitatory,S1C
980,13380,1182,L2/3 IT,Excitatory,S1C
981,17504,1185,L2/3 IT,Excitatory,S1C
983,5497,1189,Oligo,Non-neuronal,S1C
986,9219,1189,Micro/PVM,Non-neuronal,S1C
989,10039,1190,L2/3 IT,Excitatory,S1C
993,5942,1194,L2/3 IT,Excitatory,S1C
996,14959,1201,L2/3 IT,Excitatory,S1C
1000,9447,1204,L2/3 IT,Excitatory,S1C
1004,17532,1204,L2/3 IT,Excitatory,S1C
1008,10749,1205,PAX6,Inhibitory,S1C
1009,15066,1205,Micro/PVM,Non-neuronal,S1C
1011,10476,1206,OPC,Non-neuronal,S1C
1013,3282,1208,Oligo,Non-neuronal,S1C
1014,5588,1209,Astro,Non-neuronal,S1C
1016,17751,1208,Oligo,Non-neuronal,S1C
1019,4655,1214,Chandelier,Inhibitory,S1C
1020,7659,1214,L2/3 IT,Excitatory,S1C
1022,9653,1217,Oligo,Non-neuronal,S1C
1024,8062,1217,PAX6,Inhibitory,S1C
1027,9483,1221,Oligo,Non-neuronal,S1C
1029,10367,1220,L2/3 IT,Excitatory,S1C
1030,15185,1220,Micro/PVM,Non-neuronal,S1C
1036,11078,1224,Astro,Non-neuronal,S1C
1039,10613,1226,L2/3 IT,Excitatory,S1C
1042,9293,1227,L2/3 IT,Excitatory,S1C
1043,15769,1227,L2/3 IT,Excitatory,S1C
1044,5625,1230,Astro,Non-neuronal,S1C
1047,7736,1232,Oligo,Non-neuronal,S1C
1050,12611,1236,Astro,Non-neuronal,S1C
1051,15605,1234,Micro/PVM,Non-neuronal,S1C
1053,5444,1234,Oligo,Non-neuronal,S1C
1055,6686,1236,SNCG,Inhibitory,S1C
1060,17802,1240,Micro/PVM,Non-neuronal,S1C
1062,5083,1242,PVALB,Inhibitory,S1C
1063,5661,1244,Oligo,Non-neuronal,S1C
1065,15287,1244,Oligo,Non-neuronal,S1C
1071,5344,1248,Astro,Non-neuronal,S1C
1072,7566,1245,Oligo,Non-neuronal,S1C
1073,11235,1249,L2/3 IT,Excitatory,S1C
1076,10684,1252,Astro,Non-neuronal,S1C
1077,13379,1251,LAMP5,Inhibitory,S1C
1078,5704,1252,Endo,Non-neuronal,S1C
1083,3312,1261,Micro/PVM,Non-neuronal,S1C
1084,8468,1264,OPC,Non-neuronal,S1C
1089,15781,1265,LAMP5,Inhibitory,S1C
1090,17043,1264,L2/3 IT,Excitatory,S1C
1093,11966,1267,L2/3 IT,Excitatory,S1C
1094,6175,1268,L2/3 IT,Excitatory,S1C
1095,7240,1270,Oligo,Non-neuronal,S1C
1096,7297,1268,L2/3 IT,Excitatory,S1C
1097,10146,1268,L2/3 IT,Excitatory,S1C
1101,12005,1271,L6B,Excitatory,S1C
1103,4465,1273,PVALB,Inhibitory,S1C
1104,10005,1273,L2/3 IT,Excitatory,S1C
1106,6386,1276,L2/3 IT,Excitatory,S1C
1112,3172,1278,L2/3 IT,Excitatory,S1C
1116,14456,1277,VIP,Inhibitory,S1C
1117,9445,1280,L2/3 IT,Excitatory,S1C
1122,7646,1283,LAMP5,Inhibitory,S1C
1125,8541,1287,L2/3 IT,Excitatory,S1C
1130,6630,1289,Astro,Non-neuronal,S1C
1134,4717,1291,Oligo,Non-neuronal,S1C
1140,5391,1300,L2/3 IT,Excitatory,S1C
1141,15059,1301,Astro,Non-neuronal,S1C
1142,4641,1304,Micro/PVM,Non-neuronal,S1C
1144,17707,1304,Micro/PVM,Non-neuronal,S1C
1146,11435,1306,L2/3 IT,Excitatory,S1C
1152,15528,1315,L2/3 IT,Excitatory,S1C
1155,15633,1313,Astro,Non-neuronal,S1C
1160,16542,1314,Astro,Non-neuronal,S1C
1162,7727,1317,SST,Inhibitory,S1C
1166,4362,1322,PVALB,Inhibitory,S1C
1168,15026,1323,Astro,Non-neuronal,S1C
1169,16065,1321,VLMC,Non-neuronal,S1C
1176,10998,1328,Oligo,Non-neuronal,S1C
1177,11653,1329,SNCG,Inhibitory,S1C
1179,13482,1326,Oligo,Non-neuronal,S1C
1185,11297,1335,L2/3 IT,Excitatory,S1C
1189,12443,1337,Micro/PVM,Non-neuronal,S1C
1195,15745,1341,Astro,Non-neuronal,S1C
1200,6049,1345,L2/3 IT,Excitatory,S1C
1202,4220,1348,L2/3 IT,Excitatory,S1C
1203,5857,1345,LAMP5,Inhibitory,S1C
1204,7534,1345,Oligo,Non-neuronal,S1C
1213,17438,1354,Astro,Non-neuronal,S1C
1214,12330,1355,L2/3 IT,Excitatory,S1C
1215,12637,1355,L2/3 IT,Excitatory,S1C
1218,16161,1358,Oligo,Non-neuronal,S1C
1220,8877,1360,VIP,Inhibitory,S1C
1225,15941,1366,OPC,Non-neuronal,S1C
1227,11136,1369,Micro/PVM,Non-neuronal,S1C
1231,14593,1371,Astro,Non-neuronal,S1C
1235,9458,1371,Micro/PVM,Non-neuronal,S1C
1240,11221,1374,L2/3 IT,Excitatory,S1C
1243,10421,1376,L2/3 IT,Excitatory,S1C
1245,3131,1378,L2/3 IT,Excitatory,S1C
1246,3528,1378,L2/3 IT,Excitatory,S1C
1250,6768,1379,Oligo,Non-neuronal,S1C
1251,6890,1381,SST,Inhibitory,S1C
1252,8553,1383,VIP,Inhibitory,S1C
1253,15160,1380,Micro/PVM,Non-neuronal,S1C
1255,17039,1383,Astro,Non-neuronal,S1C
1258,5803,1385,PVALB,Inhibitory,S1C
1260,7728,1385,L2/3 IT,Excitatory,S1C
1262,11727,1385,L2/3 IT,Excitatory,S1C
1267,4713,1388,L2/3 IT,Excitatory,S1C
1268,5253,1389,SNCG,Inhibitory,S1C
1272,6650,1393,L2/3 IT,Excitatory,S1C
1274,15118,1389,L2/3 IT,Excitatory,S1C
1275,7086,1393,Astro,Non-neuronal,S1C
1278,15344,1393,L2/3 IT,Excitatory,S1C
1279,5067,1397,SNCG,Inhibitory,S1C
1280,11430,1397,L2/3 IT,Excitatory,S1C
1285,5428,1397,Astro,Non-neuronal,S1C
1286,12797,1396,Astro,Non-neuronal,S1C
1289,13070,1401,Astro,Non-neuronal,S1C
1291,9733,1403,Astro,Non-neuronal,S1C
1296,9607,1405,VLMC,Non-neuronal,S1C
1297,9796,1404,L2/3 IT,Excitatory,S1C
1298,3543,1406,L2/3 IT,Excitatory,S1C
1303,4073,1408,Astro,Non-neuronal,S1C
1304,8959,1408,L4 IT,Excitatory,S1C
1305,10729,1408,PVALB,Inhibitory,S1C
1313,5195,1416,L4 IT,Excitatory,S1C
1314,6220,1415,L2/3 IT,Excitatory,S1C
1315,9307,1420,Endo,Non-neuronal,S1C
1317,16818,1415,Astro,Non-neuronal,S1C
1326,12841,1421,Oligo,Non-neuronal,S1C
1331,9081,1424,LAMP5,Inhibitory,S1C
1332,13347,1424,PAX6,Inhibitory,S1C
1335,15220,1428,LAMP5,Inhibitory,S1C
1339,10858,1429,Oligo,Non-neuronal,S1C
1342,15134,1426,Astro,Non-neuronal,S1C
1346,4152,1429,Oligo,Non-neuronal,S1C
1347,3108,1431,L2/3 IT,Excitatory,S1C
1349,8718,1434,PVALB,Inhibitory,S1C
1351,3592,1435,Astro,Non-neuronal,S1C
1357,4427,1441,L5 IT,Excitatory,S1C
1361,15744,1444,OPC,Non-neuronal,S1C
1369,9444,1447,Micro/PVM,Non-neuronal,S1C
1370,10314,1450,Endo,Non-neuronal,S1C
1374,6114,1451,Astro,Non-neuronal,S1C
1375,7881,1455,OPC,Non-neuronal,S1C
1376,11532,1454,L2/3 IT,Excitatory,S1C
1381,15880,1456,Micro/PVM,Non-neuronal,S1C
1390,9843,1462,PAX6,Inhibitory,S1C
1391,17129,1464,VIP,Inhibitory,S1C
1392,11653,1465,L2/3 IT,Excitatory,S1C
1395,6083,1466,Astro,Non-neuronal,S1C
1397,11001,1467,L2/3 IT,Excitatory,S1C
1401,14324,1475,OPC,Non-neuronal,S1C
1403,14431,1469,Micro/PVM,Non-neuronal,S1C
1407,15544,1470,L2/3 IT,Excitatory,S1C
1409,12022,1473,Micro/PVM,Non-neuronal,S1C
1410,13026,1474,L2/3 IT,Excitatory,S1C
1411,17242,1471,L2/3 IT,Excitatory,S1C
1413,17267,1478,L2/3 IT,Excitatory,S1C
1415,5951,1481,SST,Inhibitory,S1C
1419,11820,1483,Micro/PVM,Non-neuronal,S1C
1423,9245,1485,L2/3 IT,Excitatory,S1C
1424,3481,1487,Endo,Non-neuronal,S1C
1425,13487,1488,SNCG,Inhibitory,S1C
1427,7702,1491,Astro,Non-neuronal,S1C
1432,3295,1497,Astro,Non-neuronal,S1C
1434,10126,1497,L2/3 IT,Excitatory,S1C
1435,2781,1502,L2/3 IT,Excitatory,S1C
1437,3534,1503,L2/3 IT,Excitatory,S1C
1438,7140,1503,PVALB,Inhibitory,S1C
1439,13001,1503,PVALB,Inhibitory,S1C
1441,19408,1502,L2/3 IT,Excitatory,S1C
1442,8860,1504,OPC,Non-neuronal,S1C
1443,3160,1507,L2/3 IT,Excitatory,S1C
1444,8939,1508,L2/3 IT,Excitatory,S1C
1448,18850,1509,Micro/PVM,Non-neuronal,S1C
1451,3324,1511,Astro,Non-neuronal,S1C
1454,11301,1511,L2/3 IT,Excitatory,S1C
1457,2859,1517,L2/3 IT,Excitatory,S1C
1459,14743,1516,Astro,Non-neuronal,S1C
1463,3591,1521,VIP,Inhibitory,S1C
1464,6969,1520,L2/3 IT,Excitatory,S1C
1465,11898,1520,L2/3 IT,Excitatory,S1C
1466,12102,1522,Astro,Non-neuronal,S1C
1467,14213,1517,Astro,Non-neuronal,S1C
1469,3939,1523,SST,Inhibitory,S1C
1470,14001,1524,Astro,Non-neuronal,S1C
1471,18139,1521,Oligo,Non-neuronal,S1C
1475,18693,1527,L2/3 IT,Excitatory,S1C
1476,19387,1525,Oligo,Non-neuronal,S1C
1477,9179,1527,Oligo,Non-neuronal,S1C
1478,11745,1530,L2/3 IT,Excitatory,S1C
1481,14910,1531,LAMP5,Inhibitory,S1C
1483,12828,1533,L2/3 IT,Excitatory,S1C
1485,3624,1535,Oligo,Non-neuronal,S1C
1490,18871,1537,Micro/PVM,Non-neuronal,S1C
1494,5776,1539,Micro/PVM,Non-neuronal,S1C
1502,2680,1543,L2/3 IT,Excitatory,S1C
1503,5646,1544,Oligo,Non-neuronal,S1C
1504,8566,1544,Chandelier,Inhibitory,S1C
1506,7165,1543,Oligo,Non-neuronal,S1C
1508,17621,1545,Oligo,Non-neuronal,S1C
1511,9845,1549,Astro,Non-neuronal,S1C
1514,4396,1550,L2/3 IT,Excitatory,S1C
1515,8529,1552,Micro/PVM,Non-neuronal,S1C
1522,13164,1552,L2/3 IT,Excitatory,S1C
1524,3644,1555,L2/3 IT,Excitatory,S1C
1526,7783,1554,Astro,Non-neuronal,S1C
1536,9663,1560,Micro/PVM,Non-neuronal,S1C
