,x,y,celltype_F,rotated_x,rotated_y
10933,13975,14948,Oligo,7267.115788653311,36543.903499343374
10938,12335,14954,Oligo,8202.866232003293,35197.05268809132
10946,11777,14960,Oligo,8518.006971221443,34736.52438875996
10947,13188,14961,Oligo,7707.871467485827,35891.77434681537
10960,11007,14970,Oligo,8951.469306768859,34100.04155029392
10964,10983,14973,Oligo,8962.777685108416,34078.661171921936
10965,13464,14975,Oligo,7538.096242432892,36109.83024093022
10966,14385,14975,Oligo,7009.832344553579,36864.269273720376
10972,12015,14977,Astro,8367.570194616981,34921.73177588277
10973,13830,14977,Oligo,7326.528962639832,36408.49273626729
10978,11758,14978,Oligo,8514.160186714911,34710.63612406414
10979,11367,14983,Oligo,8734.332813106725,34387.4797925654
10980,11443,14982,Oligo,8691.560155988334,34450.30892436771
10981,14158,14982,Oligo,7134.300131295244,36674.306724612325
10986,12840,14987,Oligo,7886.178114184477,35591.79644805768
10991,11398,14991,Oligo,8709.998727225531,34408.28489444754
10998,12483,14994,Oligo,8085.210837651778,35295.34413319205
10999,12916,14994,Oligo,7836.852240711775,35650.03696836918
11000,14256,14994,Oligo,7068.259816001373,36747.70070771643
11002,11006,14996,Oligo,8930.744930053695,34084.309410904505
11013,14371,15001,Oligo,6996.5644615109795,36837.88815775521
11015,11027,15010,Oligo,8907.231696270279,34093.48153372566
11021,12602,15014,Astro,8000.5722008402245,35381.351697735416
11025,13198,15021,Oligo,7652.986580464977,35865.5512810772
11029,13723,15024,Oligo,7349.401495247811,36293.88537501987
11036,14443,15027,Oligo,6933.96900494219,36881.954117598885
11038,13432,15030,Oligo,7511.397325960232,36052.07067151366
11040,12325,15035,Oligo,8142.250680779394,35142.401476303996
11045,11549,15041,Oligo,8582.431083122072,34503.29803131763
11048,12882,15043,Astro,7816.21538937755,35594.080553482156
11049,12780,15046,Astro,7872.26272975249,35508.80631565562
11063,14410,15056,Oligo,6929.141618057394,36838.288383483174
11068,12498,15061,Oligo,8021.724004139151,35269.201792620865
11069,11806,15064,Oligo,8416.181441961207,34700.627848663826
11079,13031,15072,Oligo,7706.997091076863,35699.50049142703
11082,11000,15076,Oligo,8868.654225128683,34033.50838373069
11083,12970,15076,Oligo,7738.708645517121,35647.23791098
11086,14203,15080,Oligo,7028.212291319125,36654.95807584292
11089,12319,15082,Oligo,8107.191993315919,35110.52847152976
11093,13250,15086,Oligo,7569.915722895938,35870.86471901741
11100,13126,15092,Oligo,7636.124288737734,35765.84840690747
11101,13938,15091,Oligo,7171.1993744649735,36431.57344330648
11103,14458,15093,Oligo,6871.301323473852,36856.38535346405
11118,14007,15104,Oligo,7120.973623780995,36480.63844068986
11123,13578,15106,Oligo,7365.399610887016,36128.07506081718
11131,11625,15113,Oligo,8479.860326770586,34524.256083266315
11136,14033,15115,Oligo,7097.049963948688,36495.627053041506
11138,14061,15117,Oligo,7079.351519642281,36517.416157408894
11141,12243,15120,Oligo,8119.656024795617,35026.47701158246
11143,11256,15121,Oligo,8684.95681542981,34217.40036743287
11155,14086,15129,Oligo,7055.182284202037,36531.01204127991
11160,13605,15130,Oligo,7330.2533980426015,36136.426331540555
11161,14200,15130,Oligo,6988.975418413728,36623.8217978925
11164,11901,15131,Oligo,8306.808493540495,34740.01767163576
11169,11331,15139,Oligo,8627.19384590628,34268.51239490023
11170,13776,15140,Astro,7223.980306983683,36270.76556675046
11177,13003,15150,Oligo,7659.163371840152,35631.82527215156
11178,14100,15149,Oligo,7030.769173207343,36531.008641172935
11180,11243,15150,Oligo,8668.657899817994,34190.117674202935
11184,11400,15156,Oligo,8573.691487045144,34315.2830865382
11185,13697,15153,Oligo,7258.643868879658,36198.59606157907
11188,11352,15157,Oligo,8600.404003945707,34275.39021197597
11191,14453,15160,Oligo,6819.2860186882435,36813.859972007085
11207,13828,15174,Oligo,7166.303162787603,36293.85987421755
11213,14305,15177,Oligo,6890.249746515286,36682.87467003435
11216,13286,15179,Oligo,7473.085831068424,35847.01158403116
11228,12698,15188,Oligo,7802.9764072442385,35360.18799406208
11232,14269,15189,Oligo,6901.068673692456,36646.502279203734
11241,11283,15193,Oligo,8610.491304459523,34198.2199692114
11246,10622,15196,Oligo,8987.167872754699,33655.039738627325
11250,12113,15200,Oligo,8128.688797978133,34874.10113091681
11251,12566,15199,Oligo,7869.677824355398,35245.75058341607
11256,11487,15201,Oligo,8486.9284950896,34360.73837475554
11258,10907,15201,Oligo,8819.602828173207,33885.63018906793
11259,12674,15203,Oligo,7804.454961052328,35331.92469845388
11262,12147,15209,Oligo,8101.814830743597,34896.79011249547
11266,12985,15208,Oligo,7621.976929125709,35583.813102046
11274,10953,15213,Oligo,8783.38848756959,33916.42826586901
11277,11141,15215,Oligo,8673.917813447015,34069.28169732264
11289,11341,15221,Oligo,8554.287613911072,34229.670647562336
11296,10896,15227,Oligo,8804.614215821553,33861.70652923563
11302,12575,15238,Oligo,7832.568706700968,35230.753470796975
11306,11205,15243,Oligo,8614.272664280456,34105.647287939304
11312,14554,15245,Oligo,6691.726874852224,36847.840331390435
11313,12526,15246,Oligo,7854.120735727856,35186.026409136015
11321,13456,15249,Oligo,7318.237193788517,35946.11708101572
11324,11471,15256,Micro/PVM,8451.052355635322,34316.08523804761
11328,14628,15255,Oligo,6641.0906981193575,36902.721818304315
11344,12994,15267,Oligo,7568.484770585499,35557.34446069989
11348,13867,15272,Oligo,7063.65678142959,36269.596313182425
11363,14741,15282,Oligo,6554.159455615885,36979.799435527486
11365,12630,15286,Oligo,7761.7027045757895,35248.275164288025
11366,13097,15285,Oligo,7494.661660844139,35631.392745407335
11374,12415,15292,Oligo,7880.106726125529,35068.71601614778
11377,12604,15296,Astro,7768.4241714780255,35221.241446773
11378,13773,15296,Oligo,7097.913317383653,36178.83018654683
11379,13465,15299,Astro,7272.117403646907,35924.810627596766
11390,14321,15311,Oligo,6771.306149598945,36619.12186027193
11395,12626,15313,Oligo,7741.87990512539,35229.51199232939
11399,11091,15316,Oligo,8619.86227879138,33970.392875036734
11400,11476,15316,OPC,8399.035350796226,34285.76641208799
