,x,y,celltype_F,rotated_x,rotated_y
3375,11066.0,7502.0,Oligo,15931.846367837543,6925.893130919105
3376,10542.0,7508.0,Oligo,15675.04252026025,7382.690442502151
3377,7418.0,7513.0,L4 IT,14117.372647279171,10090.653803924737
3378,9046.0,7517.0,OPC,14934.836748894308,8682.764446563671
3379,8920.0,7519.0,Oligo,14873.568799701878,8792.88364744051
3381,12552.0,7526.0,Oligo,16695.63097752837,5650.979380895429
3382,6604.0,7524.0,Oligo,13719.8989267208,10801.09848260527
3383,8383.0,7524.0,Oligo,14609.3989267208,9260.439289272754
3384,9647.0,7536.0,Astro,15251.791231566212,8171.783178889224
3385,6941.0,7548.0,Oligo,13909.183536411627,10521.247921529914
3386,6586.0,7541.0,Oligo,13725.621358585135,10825.18693987339
3387,8063.0,7541.0,Oligo,14464.121358585135,9546.067418483774
3389,8459.0,7544.0,Chandelier,14664.719434796489,9204.621358585136
3395,11323.0,7547.0,Oligo,16099.317511007841,6725.824602146504
3396,6508.0,7554.0,Oligo,13697.879688834333,10899.236921368576
3397,7222.0,7570.0,L2/3 IT,14068.736095294884,10288.894783066487
3400,11160.0,7558.0,PVALB,16027.343790449471,6872.486742963368
3404,6594.0,7566.0,Oligo,13751.271993679746,10830.758736643114
3407,5284.0,7566.0,L4 IT,13096.271993679746,11965.252015600729
3408,7026.0,7580.0,Micro/PVM,13979.396349332728,10463.635762208236
3409,9249.0,7583.0,Oligo,15093.494425544082,8539.96128959543
3410,11523.0,7571.0,L2/3 IT,16220.10212069867,6564.619521389616
3411,10970.0,7578.0,L6B,15949.66429852516,7047.031569682411
3414,10133.0,7577.0,LAMP5 LHX6,15530.298273121374,7771.394832649986
3415,11003.0,7583.0,OPC,15970.494425544082,7020.9527313575245
3418,11977.0,7578.0,Oligo,16453.16429852516,6174.943988071482
3422,8007.0,7595.0,L4 IT,14482.886730389495,9621.564841095704
3423,9290.0,7592.0,Oligo,15121.78865417814,8508.954248040267
3424,11331.0,7586.0,L6 IT Car3,16137.092501755435,6738.3963989162285
3426,10895.0,7589.0,L6 IT Car3,15921.690577966789,7117.483474966244
3428,5696.0,7608.0,VIP,13338.645060638692,11629.44954924154
3429,6601.0,7610.0,Micro/PVM,13792.877111446262,10846.696558816624
3430,9772.0,7599.0,L5/6 NP,15368.850832004633,8095.030003416168
3431,10356.0,7602.0,Micro/PVM,15663.448908215985,7590.771167606056
3432,5642.0,7614.0,L2/3 IT,13316.841213061398,11679.2149210459
3434,11676.0,7603.0,SST,16324.314933619771,6448.117634610597
3436,12461.0,7618.0,Oligo,16729.805314676538,5775.787692639813
3440,9927.0,7621.0,L5 ET,15465.40339088789,7971.796065829581
3441,11555.0,7624.0,L6 CT,16282.001467099244,6563.406708468514
3442,12534.0,7620.0,L6B,16768.037365484106,5713.567838163549
3443,7823.0,7625.0,L5/6 NP,14416.867492503028,9795.91351539204
3444,9236.0,7625.0,Micro/PVM,15123.367492503028,8572.219619844627
3445,8614.0,7630.0,L4 IT,14816.69761952195,9113.387420998548
3452,10319.0,7648.0,L6 IT Car3,15684.786076790071,7645.814107546081
3453,7052.0,7648.0,Oligo,14051.286076790071,10475.119101709843
3455,7024.0,7661.0,Oligo,14048.544407039268,10505.867813015806
3456,9875.0,7650.0,Oligo,15464.51812759764,8031.329386826371
3458,10034.0,7655.0,PVALB,15548.348254616561,7896.131347624646
3460,11174.0,7652.0,VLMC,16115.750178405207,6907.362387310386
3463,9283.0,7651.0,L6 IT,15169.384153001423,8544.51642586676
3465,7322.0,7662.0,L5/6 NP,14198.410432443052,10248.292242688043
3466,8937.0,7669.0,Micro/PVM,15011.972610269544,8853.161215576176
3467,8050.0,7671.0,L4 IT,14570.204661077112,9622.325748732972
3468,9238.0,7663.0,Astro,15157.276457846838,8589.487569037059
3469,9504.0,7669.0,PVALB,15295.472610269544,8362.124811630398
3470,11789.0,7679.0,SST,16446.632864307387,6388.256763982956
3471,5008.0,7680.0,VIP,13056.998889711173,12261.275027045234
3475,7067.0,7681.0,VIP,14087.364915114957,10478.628720653076
3476,9809.0,7681.0,L5/6 NP,15458.364915114957,8103.987063476145
3477,5445.0,7694.0,VIP,13287.623245364153,11889.821925591434
3479,11260.0,7694.0,Astro,16195.123245364155,6853.8842025849235
3483,5604.0,7699.0,Oligo,13371.453372383075,11754.623886389709
3484,6272.0,7702.0,PVALB,13708.05144859443,11177.618916661704
3485,7453.0,7706.0,Oligo,14302.015550209568,10156.842914792282
3486,11192.0,7702.0,Oligo,16168.05144859443,6916.773930042265
3487,8836.0,7692.0,L2/3 IT,14981.391194556585,8952.129781358402
3489,10358.0,7706.0,Micro/PVM,15754.515550209568,7641.039116798487
3490,8477.0,7708.0,Oligo,14815.747601017136,9271.032901317016
3491,12462.0,7697.0,Oligo,16798.721321575507,5814.421667236029
3493,7419.0,7700.0,Oligo,14279.819397786861,10183.287778520953
3495,7115.0,7724.0,OPC,14148.604007477687,10458.559501271422
3496,8281.0,7728.0,SST,14735.068109092825,9450.773880458766
3497,9784.0,7723.0,L5/6 NP,15482.237982073902,8146.637698570755
3498,12387.0,7730.0,L2/3 IT,16789.800159900395,5895.873572519861
3499,12715.0,7718.0,Oligo,16943.407855054982,5605.817240078566
3502,9929.0,7728.0,L6 CT,15559.068109092826,8023.5640150220115
3504,11820.0,7734.0,Chandelier,16509.76426151553,6388.9099764656385
3505,6386.0,7728.0,L2/3 IT,13787.568109092825,11091.89202063028
3506,11158.0,7733.0,Micro/PVM,16177.898236111749,6961.718793770937
3508,10157.0,7735.0,Endo,15679.130286919317,7829.61022295916
3511,10267.0,7743.0,L6 IT,15741.058490149593,7738.347428542871
3513,6445.0,7746.0,Oligo,13832.656566360945,11049.796521806995
3514,7902.0,7742.0,Endo,14557.692464745807,9785.99750849307
3516,11033.0,7748.0,Astro,16128.388617168515,7077.471969243991
3518,8200.0,7763.0,Micro/PVM,14724.87899822528,9538.421938165306
3521,7765.0,7756.0,Oligo,14501.31682039879,9911.642988811538
3523,9270.0,7764.0,L6B,15260.745023629064,8612.274756115956
3530,6946.0,7765.0,Micro/PVM,14099.61104903285,10625.417794510991
3531,12258.0,7767.0,Oligo,16757.34309984042,6026.090849608054
3532,7017.0,7765.0,SST,14135.11104903285,10563.929990842298
3534,11290.0,7774.0,L6B,16279.405277666909,6867.903440471391
3535,7847.0,7780.0,L6 IT,14563.101430089617,9852.628905701213
3536,11036.0,7771.0,Astro,16149.807201455556,7086.373893032638
3537,6589.0,7782.0,Astro,13935.833480897185,10943.088863662037
3538,6967.0,7785.0,Oligo,14127.431557108539,10617.23126103152
3539,8760.0,7788.0,L4 IT,15026.529633319891,9065.947712046021
3540,5849.0,7793.0,Oligo,13575.359760338813,11589.44766246252
3541,9970.0,7793.0,L5/6 NP,15635.859760338813,8020.55697346685
3543,11392.0,7790.0,Oligo,16344.261684127461,6787.568849285378
3545,6418.0,7797.0,L5 IT,13863.323861953952,11098.679207709176
3546,6365.0,7798.0,L2/3 IT,13837.689887357736,11145.07855410975
3553,8726.0,7813.0,PVALB,15031.180268414502,9107.892575774691
3556,7122.0,7816.0,Oligo,14231.778344625856,10498.497323444932
3562,7748.0,7825.0,Oligo,14552.572573259917,9960.865420675873
3564,4987.0,7833.0,Oligo,13179.000776490191,12355.961560524707
3567,6077.0,7837.0,Oligo,13727.46487810533,11413.993870399669
3570,9622.0,7848.0,L5 IT,15509.491157546958,8349.433813983835
3574,11362.0,7851.0,L4 IT,16382.089233758312,6844.049611398911
3576,7384.0,7861.0,Oligo,14401.749487796156,10294.098667653408
3577,9219.0,7857.0,Oligo,15315.785386181018,8702.942051708964
3579,11778.0,7872.0,Oligo,16608.275767237785,6494.283043424584
3580,8104.0,7859.0,Oligo,14760.017436988586,9669.560376928614
3581,7243.0,7871.0,L4 IT,14339.909741834,10421.208249587013
3582,6962.0,7870.0,Oligo,14198.543716430215,10664.061388050442
3583,7354.0,7876.0,Micro/PVM,14399.739868852923,10327.579429766942
3584,6100.0,7872.0,L2/3 IT,13769.275767237785,11411.575286112628
3585,4886.0,7874.0,Oligo,13164.007818045353,12463.930126306936
3586,5933.0,7874.0,L2/3 IT,13687.507818045353,11557.201528544629
3589,8323.0,7887.0,Oligo,14893.766148294551,9493.90081349982
3590,9836.0,7887.0,SST,15650.266148294551,8183.6043775739645
3593,11486.0,7895.0,L6 IT Car3,16482.194351524828,6758.662461329641
3596,8440.0,7897.0,L5 IT,14960.926402332396,9397.57584125704
3597,11550.0,7913.0,Oligo,16529.782808792945,6712.236835487436
3598,7971.0,7895.0,Astro,14724.694351524826,9802.741755631941
3600,6779.0,7902.0,L2/3 IT,14134.756529351318,10838.544036942993
3601,10580.0,7900.0,Oligo,16033.52447854375,7545.781477158342
3602,8583.0,7902.0,L5 IT,15036.756529351318,9276.234208515867
3603,7922.0,7893.0,Oligo,14698.462300717258,9844.177000417381
3604,4891.0,7918.0,Oligo,13204.612935811869,12481.599999288013
3606,10225.0,7910.0,OPC,15864.684732581594,7858.220495501818
3608,12166.0,7910.0,Micro/PVM,16835.184732581594,6177.265186756222
3613,9012.0,7918.0,VLMC,15265.112935811869,8912.709310292343
3614,10883.0,7922.0,Oligo,16204.077037427007,7294.375779811657
3615,9917.0,7928.0,Micro/PVM,15726.273189849713,8133.956319867425
3617,6553.0,7931.0,L4 IT,14046.871266061065,11048.765778198276
3618,12453.0,7924.0,Oligo,16990.809088234575,5935.715895870088
3622,12389.0,7946.0,Oligo,16977.861647117832,6002.141521712292
3623,9492.0,7936.0,Oligo,15520.701393079988,8506.01711647581
3624,11144.0,7941.0,VLMC,16351.03152009891,7077.8431494239185
3627,6582.0,7949.0,Micro/PVM,14076.959723329186,11032.651041488527
3630,9593.0,7956.0,L5 IT,15588.521901155676,8428.548550693584
3631,5659.0,7954.0,VIP,13619.789850348108,11834.492489181564
3632,8761.0,7958.0,Astro,15174.253951963246,9150.081686642236
3633,10908.0,7963.0,L6 IT,16252.084078982169,7293.2251447170465
3634,6714.0,7962.0,L4 IT,14154.218053578383,10924.835688188981
3635,10851.0,7960.0,Oligo,16220.986002770815,7341.088592732759
3636,11640.0,7964.0,L6 CT,16618.950104385953,6659.794549146837
3638,11031.0,7961.0,Oligo,16311.852028174599,7185.70402005156
3640,6862.0,7970.0,Micro/PVM,14235.146256808659,10800.663928428885
3641,5428.0,7977.0,VIP,13524.20843463515,12046.04435745577
3642,5669.0,7979.0,L2/3 IT,13646.44048544272,11838.33223514372
3643,11018.0,7983.0,L5 IT,16324.404587057857,7207.962350300758
3644,9104.0,7987.0,Astro,15370.868688672996,8867.534973144175
3645,8173.0,7985.0,Oligo,14903.636637865426,9672.804624067485
