,x,y,celltype_F,rotated_x,rotated_y
1484,6405,1421,Oligo,4890.03964477863,8553.334773773015
1487,8791,1421,Oligo,5507.581886393243,10858.033795298732
1495,7329,1425,Oligo,5125.324739148202,9446.885513444524
1505,8237,1431,Oligo,5354.536877143556,10325.499077985613
1508,7281,1433,Oligo,5105.174018372969,9402.591626143469
1512,5121,1436,Micro/PVM,4543.227103472658,7316.968298494389
1514,6018,1436,VLMC,4775.387786929618,8183.403764675683
1526,5547,1447,Oligo,4642.858832597151,7731.29970998966
1527,5661,1446,Oligo,4673.330129565128,7841.156435141511
1528,7493,1447,Oligo,5146.520694366656,9610.991367948187
1532,5736,1451,Oligo,4687.911928816371,7914.894967338704
1533,7165,1451,Oligo,5057.764344267873,9295.202973105783
1536,6650,1453,Micro/PVM,4922.540684387497,8798.268810657119
1539,7415,1456,Oligo,5117.639476412058,9537.978524903563
1553,4879,1467,Oligo,4450.649193942887,7091.237638930612
1560,7679,1470,Oligo,5172.444742751076,9796.60640967531
1561,7886,1469,Oligo,5226.986210913587,9996.294236672045
1565,5723,1471,Oligo,4665.228764704258,7907.514312498996
1566,6923,1471,Oligo,4975.811618827282,9066.62530404588
1575,5388,1480,Oligo,4569.831052158312,7586.258532098082
1576,5843,1479,Oligo,4688.559643506247,8025.495964014504
1577,5114,1482,Oligo,4496.982782147643,7322.112493785082
1578,5189,1482,Oligo,4516.394210530332,7394.556930756762
1584,6104,1485,Oligo,4750.315859320271,8279.155518946565
1585,6876,1486,Oligo,4949.158236313127,9025.10907588683
1587,6001,1490,Oligo,4718.827868543265,8180.959254064305
1591,6182,1492,Oligo,4763.742264054244,8356.309466712832
1592,9686,1493,Oligo,5669.678272267186,11741.17238107483
1595,5736,1493,Oligo,4647.343044112231,7925.76536723301
1596,7666,1494,Oligo,5145.897875333806,9790.261031016014
1600,4801,1496,Oligo,4402.449459462507,7023.401176788038
1607,8845,1500,Oligo,5445.249974551943,10930.640494481442
1612,9211,1505,Oligo,5535.14811592802,11285.463442128752
1615,7607,1508,Oligo,5117.10459010471,9736.894873896395
1617,5379,1511,Oligo,4537.557980137428,7585.588590059658
1622,4906,1512,Oligo,4414.170645977647,7128.96449327003
1624,5500,1514,Oligo,4565.977307115965,7703.242072175943
1625,7254,1514,Oligo,5019.945912225786,9397.475971486969
1626,9606,1514,Oligo,5628.688306306914,11669.333514918857
1627,10024,1513,Oligo,5737.840592986056,12072.831691262585
1628,10062,1514,Oligo,5746.709790873663,12109.795691706673
1629,6739,1515,Oligo,4885.688178171699,8900.2829899932
1630,7855,1516,Oligo,5173.564306679823,9978.515031176903
1636,5867,1518,Oligo,4657.100193363434,8058.772126604441
1637,6546,1520,Oligo,4830.906473335467,8715.153400744923
1638,4761,1521,Oligo,4367.948552001179,6991.234619864039
1639,10199,1520,Oligo,5776.372445094974,12243.68044417889
1641,9121,1523,Oligo,5494.46773699559,11203.18886057458
1644,6645,1526,L5/6 NP,4850.734003842883,8812.332971818156
1645,10151,1526,Oligo,5758.153575972318,12198.86891878763
1650,5841,1531,Oligo,4637.813862449011,8037.022702707258
1652,5025,1533,Oligo,4424.685669992776,7249.344866545583
1663,8633,1538,Oligo,5353.675155591224,10735.699343022054
1670,9711,1542,Oligo,5628.818382906585,11778.002659942082
1673,8921,1544,Oligo,5422.419485623015,11015.43889526392
1679,7453,1547,Oligo,5039.575349933648,9598.236239406877
1682,4796,1548,Oligo,4350.927221269963,7032.030138001925
1687,4914,1556,Oligo,4373.740461981748,7148.0799378648535
1689,6265,1561,Oligo,4718.575362783808,8454.3398244069
1690,6797,1562,Oligo,4855.301168952059,8968.471183037786
1694,8072,1564,Oligo,5183.363599805194,10200.544249646551
1697,7360,1566,Oligo,4997.152588039622,9513.32269941894
1703,5090,1571,Oligo,4404.803726525455,7321.965168968268
1704,9292,1571,Oligo,5492.361354046246,11380.785491034934
1706,5981,1574,Oligo,4632.513718232934,8183.381537327135
1707,8166,1574,Oligo,5198.03333178194,10293.92946776875
1711,5609,1577,Oligo,4533.335255975929,7824.833587082909
1712,8340,1576,Oligo,5241.135993977201,10462.518199633254
1714,5829,1582,Oligo,4585.445816767038,8038.631364092017
1718,4925,1585,Oligo,4348.575622515493,7166.210874262008
1719,6957,1586,Oligo,4873.529996337525,9129.230972326497
1721,9419,1588,Oligo,5508.810633727351,11507.857994740389
1726,6146,1592,L6 CT,4657.832195801646,8347.418041476678
1727,8048,1593,Oligo,5149.14009376035,10184.867782123587
1733,5134,1596,Oligo,4392.04361885274,7370.9363814525495
1734,6475,1597,Oligo,4738.15403250893,8666.501733551293
1737,7978,1601,Oligo,5123.295353992861,10119.323526644173
1740,6710,1604,Oligo,4792.215027323999,8895.306036044942
1743,4660,1610,Oligo,4255.840429906098,6916.711006422967
1744,5017,1611,Oligo,4347.272903181409,7261.805345453267
1746,6374,1614,Oligo,4695.592569906661,8573.343148862841
1754,9515,1622,Oligo,5500.815783963365,11609.386721597624
1755,10108,1621,Oligo,5655.261403535449,12181.921917541938
1759,7729,1624,Endo,5036.633117757686,9884.760833935554
1765,5287,1627,Oligo,4401.699232138464,7526.746423272956
1766,5967,1625,Oligo,4579.628034460756,8183.058347059317
1769,6030,1629,Oligo,4592.069930997059,8244.946950295938
1775,9023,1633,Oligo,5362.851629683745,11136.998224559531
1776,9117,1634,Oligo,5386.214694097093,11228.054071275805
1786,8773,1642,Oligo,5289.453535971514,10897.846139393187
1791,4679,1646,Oligo,4225.984662016639,6944.38108274615
1792,7499,1646,Oligo,4955.8543692057465,9668.291912881323
1793,8192,1649,Oligo,5132.318189982926,10338.454967634956
1796,7164,1650,Oligo,4865.286285791246,9345.742037254895
1797,7913,1650,Oligo,5059.141750573033,10069.220481145407
1801,5565,1652,Oligo,4449.502781019737,7801.74427910888
1813,8129,1666,Oligo,5099.591851094553,10282.001564345486
1814,9737,1666,Oligo,5515.772875619406,11835.210293018308
1819,5254,1666,Oligo,4355.4870964248075,7504.964813764414
1820,5546,1667,Oligo,4430.096331768455,7787.273974085925
1823,5641,1670,Oligo,4451.786363574326,7879.813384718694
1829,9448,1676,Oligo,5431.314913321887,11558.645919671793
1835,9411,1679,Oligo,5418.840831174226,11523.683121234404
1836,10508,1679,Oligo,5702.765323651691,12583.303752673513
1841,7496,1685,Oligo,4917.406804845165,9675.488078161454
1843,5338,1684,Oligo,4359.841231340215,7590.761325984542
1844,8991,1684,Oligo,5305.307203099722,11119.28836941851
1845,10633,1685,Oligo,5729.3221493317715,12705.597395230261
1854,7252,1690,Oligo,4849.425328708705,9441.096271772432
1855,8783,1690,Oligo,5245.677286760663,10919.928711820998
1856,10387,1690,Oligo,5660.823035105106,12469.273737188663
1857,10756,1690,OPC,5756.327262747936,12825.70036708933
1862,5079,1695,Oligo,4282.181914569483,7343.433546471801
1863,4723,1697,Oligo,4188.1104828604075,7000.081590403097
1866,9698,1699,Oligo,5473.803380592868,11806.080214281417
1872,5807,1706,Oligo,4459.976995314938,8049.474557506371
1873,7137,1707,OPC,4803.240399475001,9334.414725515933
1874,7810,1705,Oligo,4979.357468481576,9983.965168518273
1876,9575,1707,Astro,5434.241231434946,11689.341890008684
1882,6338,1709,Oligo,4594.51213078551,8563.157628401173
1883,9892,1710,Oligo,5513.389091253577,11996.316834077625
1885,8038,1712,OPC,5031.6067299809265,10206.007990227898
1888,6911,1714,Oligo,4737.985814497808,9117.927222090322
1894,9462,1720,Oligo,5392.437643596602,11583.55691922435
1900,9743,1723,Oligo,5462.268017791544,11855.758533546887
1909,5086,1727,Oligo,4253.08402144395,7358.477236699106
1911,7753,1728,Oligo,4942.388488906083,9934.860234457152
1912,10866,1729,Oligo,5747.12625048394,12942.046150740125
1919,9512,1735,Oligo,5390.889708457393,11635.73549621534
1923,4995,1743,Oligo,4214.076675118997,7274.71909122844
1925,5321,1741,Astro,4300.383535474995,7589.093272508471
1937,6857,1751,Oligo,4688.270330489577,9075.343532139505
1938,7307,1752,Oligo,4803.772974959422,9510.268973014689
1939,6719,1755,Oligo,4648.689598960273,8943.081044292025
1940,7664,1754,Oligo,4894.239522408443,9855.622131090091
1944,6898,1755,Oligo,4695.0182080336235,9115.981767197769
1947,5484,1757,Oligo,4327.116226606082,7750.68028691523
1948,8255,1758,Oligo,5043.337874758876,10427.519570607341
