,x,y,celltype_F,rotated_x,rotated_y
9155,12838,12891,L6 CT,3301.7898174273787,17309.522143791502
9178,15688,12914,Oligo,5470.232365293676,19159.085853589877
9183,15885,12915,VIP,5620.500332978427,19286.481057141245
9185,11208,12920,Astro,2034.4965344625355,16283.993628852893
9198,11707,12937,Astro,2405.8253222142343,16617.7674016195
9201,14963,12943,L2/3 IT,4896.209303351507,18715.280125417587
9202,16129,12944,Oligo,5788.774336418548,19465.53652275521
9204,15780,12945,Oligo,5520.782038160338,19241.969691417726
9206,14527,12947,Oligo,4559.642775712886,18438.08890536673
9208,12311,12948,VLMC,2861.445502151545,17014.43760674448
9211,16020,12951,Astro,5700.775978850774,19400.834984401212
9212,12227,12955,Chandelier,2792.5982556617446,16965.805758632643
9213,11616,12960,Astro,2321.331162867617,16576.89275132976
9215,15411,12962,Endo,5227.1842492847645,19017.803818976416
9218,13480,12966,Oligo,3745.381279183273,17779.645122444184
9221,12016,12973,Astro,2619.3927011892824,16843.966372964926
9224,11334,12978,Micro/PVM,2093.7364529337074,16409.415445374296
9225,16093,12976,Oligo,5740.627532956296,19466.909590986303
9226,13645,12980,Astro,3862.7795857622914,17896.42970024613
9228,15230,12981,Oligo,5076.317240496185,18916.014106042414
9230,13352,12982,L2/3 IT,3637.0429887090577,17709.62501949421
9235,15882,12995,Oligo,5566.779190874147,19345.8362497617
9237,11274,12996,Micro/PVM,2036.2036093722106,16384.63698876925
9238,12263,13000,L6 IT Car3,2791.2504131781334,17023.41811252171
9242,11912,13003,L6 IT,2520.4404508143134,16800.09779485109
9243,12800,13004,Astro,3200.045128694278,17371.659236695858
9244,14383,13004,Micro/PVM,4412.69348215162,18389.19202282965
9250,15970,13014,Oligo,5621.978137284572,19416.95640383338
9251,14055,13016,L6 IT,4153.717453492357,18187.55022016989
9257,13111,13023,Oligo,3426.0719859202363,17586.121027727633
9258,14531,13027,Oligo,4511.283944710439,18501.943611254996
9259,14381,13032,Oligo,4393.16334019416,18409.35569201761
9261,11779,13038,L6B,2396.0589735404596,16741.41859827195
9262,12886,13038,L6 CT,3244.070172073168,17452.984482194945
9263,14203,13039,L6 CT,4252.307916051176,18300.30180859524
9265,16450,13043,Oligo,5971.038629300772,19747.70974533337
9267,11573,13044,Astro,2234.3970925998315,16613.600617335236
9268,12677,13044,Oligo,3080.1101578031826,17323.238138429173
9271,12724,13050,Oligo,3112.257520971655,17358.045422743155
9272,15905,13050,Oligo,5549.0448945331245,19402.752809156038
9278,11383,13053,L5/6 NP,2083.063559920046,16498.36537148286
9280,11498,13056,Oligo,2169.2303080496695,16574.58407992617
9287,15971,13088,L6 IT Car3,5575.177898610888,19474.28648023387
9291,15135,13089,Oligo,4934.121956553736,18937.68208297904
9299,13401,13100,L6 IT,3598.7302284788775,17831.51485665689
9303,11845,13104,Astro,2404.193924547001,16834.40151375711
9308,14893,13114,L6 CT,4732.6695110767805,18801.278592512874
9314,14927,13124,Oligo,4752.287146045959,18830.793815673405
9320,11985,13132,L6 IT,2493.442093512435,16945.84102352056
9335,15507,13150,OPC,5179.880445203116,19223.527784812693
9339,12527,13154,Oligo,2894.4968542698166,17311.08488571928
9340,16434,13153,Oligo,5888.075281145349,19821.690032321472
9343,13395,13157,VIP,3557.4950680680295,17871.322664256553
9345,13184,13159,Oligo,3394.5741153505533,17737.226567498932
9349,15389,13160,Oligo,5083.059324818212,19155.339291300872
9357,12698,13168,LAMP5 LHX6,3016.49142750755,17431.726189179346
9365,15304,13183,Oligo,5003.16143213031,19118.32136666925
9373,14646,13188,L6 CT,4495.890250509588,18699.197341711104
9374,15589,13187,Oligo,5218.912947980471,19304.58001320239
9376,11571,13192,L5/6 NP,2137.7324374799855,16725.68961969747
9378,14702,13196,L6 IT,4533.646438446758,18741.321803398503
9382,14419,13213,Oligo,4305.928471679415,18572.435665390232
9398,13044,13223,L6 IT,3246.189486293957,17696.26314650243
9399,14714,13223,L6B,4525.48370630265,18769.71845467895
9402,14342,13225,Oligo,4239.229598243017,18532.133552761796
9403,15487,13228,VIP,5114.422122785187,19270.42349918224
9408,12370,13232,Astro,2724.0904431445874,17269.918697561774
9411,12811,13235,L6 IT Car3,3059.9876797309967,17555.686166762895
