,x,y,celltype_F,rotated_x,rotated_y
10996,4866,6117,Astro,3882.999999999999,14866.0
10998,1444,6120,OPC,3879.9999999999995,11444.0
10999,7826,6119,L2/3 IT,3880.9999999999986,17826.0
11000,10458,6120,L4 IT,3879.999999999998,20458.0
11001,22066,6120,L6 CT,3879.999999999996,32066.0
11002,9748,6121,L6B,3878.999999999998,19748.0
11004,13476,6123,L4 IT,3876.9999999999977,23476.0
11005,14774,6124,SST,3875.9999999999973,24774.0
11006,15526,6124,L5 IT,3875.9999999999973,25526.0
11007,19176,6125,SST,3874.9999999999964,29176.0
11008,418,6125,Astro,3875.0,10418.0
11009,3686,6126,Astro,3873.9999999999995,13686.0
11010,24758,6128,Oligo,3871.9999999999955,34758.0
11012,25907,6130,L6B,3869.9999999999955,35907.0
11013,2994,6132,Oligo,3867.9999999999995,12994.0
11014,4247,6132,L4 IT,3867.999999999999,14247.0
11015,22207,6132,L2/3 IT,3867.999999999996,32207.0
11017,3730,6136,L2/3 IT,3863.999999999999,13730.0
11018,18990,6135,L6 CT,3864.9999999999964,28990.0
11021,11092,6137,L2/3 IT,3862.999999999998,21092.0
11022,1354,6140,L2/3 IT,3859.9999999999995,11354.0
11023,3222,6141,L4 IT,3858.9999999999995,13222.0
11024,3905,6141,L2/3 IT,3858.999999999999,13905.0
11025,5580,6141,L2/3 IT,3858.999999999999,15580.0
11026,19023,6140,L5 IT,3859.9999999999964,29023.0
11027,20091,6141,Oligo,3858.9999999999964,30091.0
11029,10095,6143,PVALB,3856.999999999998,20095.0
11030,16313,6142,L6 IT,3857.999999999997,26313.0
11032,5622,6143,L2/3 IT,3856.999999999999,15622.0
11033,8316,6145,L4 IT,3854.9999999999986,18316.0
11034,21717,6145,L6 CT,3854.999999999996,31717.0
11035,22609,6143,L6B,3856.999999999996,32609.0
11036,21853,6146,L6 CT,3853.999999999996,31853.0
11041,10565,6150,PVALB,3849.999999999998,20565.0
11042,21292,6149,Astro,3850.999999999996,31292.0
11043,27840,6150,VLMC,3849.999999999995,37840.0
11044,5113,6151,L4 IT,3848.999999999999,15113.0
11045,8947,6151,L5 IT,3848.999999999998,18947.0
11046,10059,6151,L4 IT,3848.999999999998,20059.0
11047,15802,6151,L6 CT,3848.9999999999973,25802.0
11048,1438,6154,Astro,3845.9999999999995,11438.0
11049,5060,6153,L2/3 IT,3846.999999999999,15060.0
11050,6350,6154,L2/3 IT,3845.9999999999986,16350.0
11051,12653,6153,L2/3 IT,3846.9999999999977,22653.0
11052,14133,6153,L4 IT,3846.9999999999973,24133.0
11053,21317,6148,Oligo,3851.999999999996,31317.0
11054,26573,6154,L6 CT,3845.999999999995,36573.0
11055,6290,6154,L4 IT,3845.9999999999986,16290.0
11056,13491,6162,Oligo,3837.9999999999977,23491.0
11058,1168,6156,L2/3 IT,3844.0,11168.0
11059,18264,6157,Astro,3842.999999999997,28264.0
11062,1561,6159,VLMC,3840.9999999999995,11561.0
11063,19540,6159,L6 CT,3840.9999999999964,29540.0
11064,27649,6158,Astro,3841.999999999995,37649.0
11066,3592,6160,L2/3 IT,3839.9999999999995,13592.0
11067,13062,6161,L4 IT,3838.9999999999977,23062.0
11070,5209,6164,L4 IT,3835.999999999999,15209.0
11071,7533,6165,L2/3 IT,3834.9999999999986,17533.0
11072,12572,6163,Astro,3836.9999999999977,22572.0
11073,12720,6163,L2/3 IT,3836.9999999999977,22720.0
11074,15970,6164,Astro,3835.9999999999973,25970.0
11075,21415,6163,Oligo,3836.999999999996,31415.0
11077,4877,6166,L2/3 IT,3833.999999999999,14877.0
11079,14238,6167,SST,3832.9999999999973,24238.0
11080,17357,6166,PVALB,3833.999999999997,27357.0
11081,11383,6169,L5 IT,3830.9999999999977,21383.0
11082,23525,6169,LAMP5,3830.9999999999955,33525.0
11083,1708,6171,L2/3 IT,3828.9999999999995,11708.0
11084,18000,6172,L6 CT,3827.999999999997,28000.0
11085,21131,6170,L2/3 IT,3829.999999999996,31131.0
11089,501,6174,L2/3 IT,3826.0,10501.0
11090,11024,6174,PVALB,3825.999999999998,21024.0
11091,12428,6174,L4 IT,3825.9999999999977,22428.0
11092,16440,6174,L4 IT,3825.999999999997,26440.0
11093,20013,6174,Astro,3825.9999999999964,30013.0
11094,20313,6174,L5 IT,3825.9999999999964,30313.0
11095,20474,6174,L6 IT,3825.9999999999964,30474.0
11097,15019,6176,Oligo,3823.9999999999973,25019.0
11098,20406,6176,L5 IT,3823.9999999999964,30406.0
11099,21556,6176,Astro,3823.999999999996,31556.0
11100,22344,6176,L5/6 NP,3823.999999999996,32344.0
11101,24311,6178,Astro,3821.9999999999955,34311.0
11102,25998,6175,Micro/PVM,3824.999999999995,35998.0
11104,14933,6179,Astro,3820.9999999999973,24933.0
11105,13751,6179,PVALB,3820.9999999999973,23751.0
11106,18569,6180,Micro/PVM,3819.9999999999964,28569.0
11108,4298,6182,L2/3 IT,3817.999999999999,14298.0
11109,19306,6181,Astro,3818.9999999999964,29306.0
11110,12844,6182,L4 IT,3817.9999999999977,22844.0
11111,14297,6184,L5 IT,3815.9999999999973,24297.0
11112,16483,6183,L5 IT,3816.999999999997,26483.0
11113,4025,6184,L4 IT,3815.999999999999,14025.0
11114,5286,6185,L2/3 IT,3814.999999999999,15286.0
11116,7461,6186,L2/3 IT,3813.9999999999986,17461.0
11117,14728,6187,L5/6 NP,3812.9999999999973,24728.0
11119,19894,6188,Micro/PVM,3811.9999999999964,29894.0
11120,22371,6190,L6B,3809.999999999996,32371.0
11121,27783,6187,SST,3812.999999999995,37783.0
11122,1139,6191,L2/3 IT,3809.0,11139.0
11123,5072,6190,VIP,3809.999999999999,15072.0
11124,5753,6189,L2/3 IT,3810.999999999999,15753.0
11125,10430,6193,L2/3 IT,3806.999999999998,20430.0
11126,11073,6189,L4 IT,3810.999999999998,21073.0
11127,19640,6190,Micro/PVM,3809.9999999999964,29640.0
11128,18946,6192,L6 IT Car3,3807.9999999999964,28946.0
11129,20175,6193,Astro,3806.9999999999964,30175.0
11130,20746,6193,SNCG,3806.9999999999964,30746.0
11131,23893,6192,L6 IT,3807.9999999999955,33893.0
11132,25842,6191,Astro,3808.9999999999955,35842.0
