,x,y,celltype_F,rotated_x,rotated_y
9882,8591,9998,Oligo,8591.0,9998.0
9886,6820,10005,Oligo,6820.0,10005.0
9887,9180,10005,Oligo,9180.0,10005.0
9895,8666,10012,SST,8666.0,10012.0
9904,7255,10020,Oligo,7255.0,10020.0
9905,7513,10019,Astro,7513.0,10019.0
9906,9023,10019,L6B,9023.0,10019.0
9909,7938,10025,L6 CT,7938.0,10025.0
9910,8431,10025,Oligo,8431.0,10025.0
9915,6613,10024,L6 IT,6613.0,10024.0
9916,8587,10025,Oligo,8587.0,10025.0
9925,6353,10035,VIP,6353.0,10035.0
9935,7670,10041,VIP,7670.0,10041.0
9944,8843,10047,L5/6 NP,8843.0,10047.0
9951,5876,10052,L6 IT Car3,5876.0,10052.0
9952,7442,10051,Oligo,7442.0,10051.0
9953,8881,10050,Oligo,8881.0,10050.0
9970,8017,10066,Oligo,8017.0,10066.0
9974,7213,10072,L6B,7213.0,10072.0
9975,7904,10071,L5/6 NP,7904.0,10071.0
9981,7446,10077,L6 IT,7446.0,10077.0
9982,8229,10076,Oligo,8229.0,10076.0
9987,5868,10080,Oligo,5868.0,10080.0
9994,6618,10087,Astro,6618.0,10087.0
9995,8843,10089,Micro/PVM,8843.0,10089.0
10002,6842,10095,Oligo,6842.0,10095.0
10007,8274,10099,Micro/PVM,8274.0,10099.0
10015,8659,10105,Micro/PVM,8659.0,10105.0
10025,8090,10113,Oligo,8090.0,10113.0
10030,8301,10116,Oligo,8301.0,10116.0
10036,9203,10123,Micro/PVM,9203.0,10123.0
10044,6753,10130,Oligo,6753.0,10130.0
10050,9158,10141,L6 CT,9158.0,10141.0
10061,7273,10149,Astro,7273.0,10149.0
10070,8506,10159,L6 IT,8506.0,10159.0
10095,5808,10182,L6B,5808.0,10182.0
10101,5828,10184,Oligo,5828.0,10184.0
10105,8409,10192,L6 IT,8409.0,10192.0
10111,8997,10198,L6 CT,8997.0,10198.0
10114,8034,10199,L6 IT,8034.0,10199.0
10116,5835,10206,Micro/PVM,5835.0,10206.0
10121,8881,10215,Oligo,8881.0,10215.0
10124,8187,10222,L2/3 IT,8187.0,10222.0
10131,7354,10225,Oligo,7354.0,10225.0
10136,6711,10230,Oligo,6711.0,10230.0
10145,7753,10237,Oligo,7753.0,10237.0
10152,9229,10242,Oligo,9229.0,10242.0
10155,6260,10249,OPC,6260.0,10249.0
10157,5969,10251,L6 IT,5969.0,10251.0
10158,5997,10250,L6 CT,5997.0,10250.0
10164,5905,10257,Micro/PVM,5905.0,10257.0
10172,8896,10265,Oligo,8896.0,10265.0
10173,7670,10267,L2/3 IT,7670.0,10267.0
10181,7545,10270,Astro,7545.0,10270.0
10182,7217,10272,Oligo,7217.0,10272.0
10189,5717,10278,L6 IT Car3,5717.0,10278.0
10205,7603,10292,Oligo,7603.0,10292.0
10213,8965,10298,L6 CT,8965.0,10298.0
10219,6860,10305,Astro,6860.0,10305.0
10220,7646,10305,Oligo,7646.0,10305.0
10225,7714,10311,Oligo,7714.0,10311.0
10227,9361,10313,Oligo,9361.0,10313.0
10244,6684,10328,L5/6 NP,6684.0,10328.0
10249,7231,10335,Oligo,7231.0,10335.0
10252,6278,10335,Micro/PVM,6278.0,10335.0
10257,6106,10340,Astro,6106.0,10340.0
10264,7284,10347,Oligo,7284.0,10347.0
10277,8773,10358,Oligo,8773.0,10358.0
10293,6339,10371,Astro,6339.0,10371.0
10294,6682,10371,Oligo,6682.0,10371.0
10302,8999,10379,Oligo,8999.0,10379.0
10308,5794,10389,L6B,5794.0,10389.0
10312,7303,10390,Oligo,7303.0,10390.0
10325,8675,10407,Oligo,8675.0,10407.0
10331,6466,10408,Endo,6466.0,10408.0
10332,7471,10409,Astro,7471.0,10409.0
10333,9172,10410,L5/6 NP,9172.0,10410.0
10352,7293,10430,Oligo,7293.0,10430.0
10358,8649,10433,Oligo,8649.0,10433.0
10359,9380,10432,Oligo,9380.0,10432.0
10362,6617,10436,L6 IT,6617.0,10436.0
10371,7627,10448,Oligo,7627.0,10448.0
10379,5660,10454,Astro,5660.0,10454.0
10384,8179,10456,L6 CT,8179.0,10456.0
10385,9404,10457,L6 CT,9404.0,10457.0
10387,7872,10458,OPC,7872.0,10458.0
10391,7413,10462,Oligo,7413.0,10462.0
10397,7916,10468,Oligo,7916.0,10468.0
10403,7598,10473,Oligo,7598.0,10473.0
10404,8371,10473,PVALB,8371.0,10473.0
10406,6497,10476,Oligo,6497.0,10476.0
10411,6338,10486,L6 CT,6338.0,10486.0
10413,9172,10488,Astro,9172.0,10488.0
10415,6473,10491,Endo,6473.0,10491.0
10416,9291,10492,L6 IT Car3,9291.0,10492.0
10426,8975,10503,OPC,8975.0,10503.0
10432,7155,10506,L6 CT,7155.0,10506.0
10458,5666,10529,Oligo,5666.0,10529.0
10462,7465,10531,Oligo,7465.0,10531.0
10463,8215,10532,L6 CT,8215.0,10532.0
10473,8465,10542,Oligo,8465.0,10542.0
10481,9422,10550,Oligo,9422.0,10550.0
10489,9236,10562,Oligo,9236.0,10562.0
10492,6222,10564,VLMC,6222.0,10564.0
10493,8051,10565,Oligo,8051.0,10565.0
10498,6999,10566,OPC,6999.0,10566.0
10499,6674,10567,Oligo,6674.0,10567.0
10504,6915,10574,Oligo,6915.0,10574.0
10505,8499,10573,OPC,8499.0,10573.0
